,start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file,Collide
130,262.8715,262.8797,40937.0,61665.0,0.57,Echolocation,20220826_060000.WAV,
131,262.9705,262.9785,40937.0,60117.0,0.533,Echolocation,20220826_060000.WAV,
132,263.0595,263.0684,40078.0,61872.0,0.568,Echolocation,20220826_060000.WAV,
133,263.1555,263.1647,40937.0,60383.0,0.523,Echolocation,20220826_060000.WAV,
134,263.2465,263.2556,40078.0,63943.0,0.575,Echolocation,20220826_060000.WAV,
135,263.3395,263.3492,40937.0,60655.0,0.606,Echolocation,20220826_060000.WAV,
136,263.4305,263.4399,39218.0,64590.0,0.564,Echolocation,20220826_060000.WAV,
137,263.5285,263.5372,40078.0,57226.0,0.576,Echolocation,20220826_060000.WAV,
138,263.6275,263.6368,40078.0,61500.0,0.535,Echolocation,20220826_060000.WAV,
139,263.7655,263.7747,39218.0,58186.0,0.563,Echolocation,20220826_060000.WAV,
140,264.0115,264.0197,39218.0,54548.0,0.509,Echolocation,20220826_060000.WAV,
141,264.0875,264.097,40078.0,58278.0,0.502,Echolocation,20220826_060000.WAV,
142,264.2805,264.2899,40078.0,61861.0,0.572,Echolocation,20220826_060000.WAV,
143,264.3445,264.3528,40078.0,51032.0,0.509,Echolocation,20220826_060000.WAV,
144,264.3675,264.3764,39218.0,64381.0,0.552,Echolocation,20220826_060000.WAV,
145,264.4545,264.4635,39218.0,57069.0,0.516,Echolocation,20220826_060000.WAV,
146,264.5395,264.5499,39218.0,63531.0,0.611,Echolocation,20220826_060000.WAV,
147,264.6295,264.6405,39218.0,56419.0,0.558,Echolocation,20220826_060000.WAV,
148,264.7205,264.7306,40078.0,52415.0,0.567,Echolocation,20220826_060000.WAV,
149,264.8135,264.8216,40078.0,59242.0,0.659,Echolocation,20220826_060000.WAV,
150,264.9065,264.9169,40078.0,57571.0,0.58,Echolocation,20220826_060000.WAV,
151,265.0785,265.0881,39218.0,63259.0,0.634,Echolocation,20220826_060000.WAV,
152,265.16949999999997,265.1797,39218.0,67709.0,0.626,Echolocation,20220826_060000.WAV,
153,265.2585,265.2683,39218.0,62233.0,0.652,Echolocation,20220826_060000.WAV,
154,265.3535,265.3628,38359.0,60653.0,0.618,Echolocation,20220826_060000.WAV,
155,265.4455,265.4537,39218.0,57517.0,0.638,Echolocation,20220826_060000.WAV,
156,265.5405,265.5503,39218.0,62104.0,0.577,Echolocation,20220826_060000.WAV,
157,265.6305,265.64,39218.0,62808.0,0.666,Echolocation,20220826_060000.WAV,
158,265.7985,265.8066,38359.0,69415.0,0.696,Echolocation,20220826_060000.WAV,
159,265.8945,265.9035,39218.0,63149.0,0.672,Echolocation,20220826_060000.WAV,
160,265.9945,266.0017,42656.0,67735.0,0.587,Echolocation,20220826_060000.WAV,
161,266.0875,266.0961,39218.0,61074.0,0.608,Echolocation,20220826_060000.WAV,
162,266.1765,266.1843,38359.0,62287.0,0.627,Echolocation,20220826_060000.WAV,
163,266.2645,266.2731,40078.0,58384.0,0.679,Echolocation,20220826_060000.WAV,
164,266.3525,266.3598,39218.0,64046.0,0.728,Echolocation,20220826_060000.WAV,
165,266.4495,266.4564,40078.0,54733.0,0.701,Echolocation,20220826_060000.WAV,
166,266.5405,266.5476,39218.0,61520.0,0.642,Echolocation,20220826_060000.WAV,
167,266.6275,266.6361,39218.0,62881.0,0.675,Echolocation,20220826_060000.WAV,
168,266.7175,266.7248,40078.0,56796.0,0.68,Echolocation,20220826_060000.WAV,
169,266.8065,266.814,39218.0,57870.0,0.565,Echolocation,20220826_060000.WAV,
170,266.9005,266.9094,40078.0,50813.0,0.547,Echolocation,20220826_060000.WAV,
171,266.9925,267.0003,39218.0,56853.0,0.647,Echolocation,20220826_060000.WAV,
172,267.0905,267.1011,40078.0,49987.0,0.538,Echolocation,20220826_060000.WAV,
173,267.1865,267.1967,38359.0,56940.0,0.631,Echolocation,20220826_060000.WAV,
174,267.2775,267.2878,40078.0,48777.0,0.554,Echolocation,20220826_060000.WAV,
175,267.4465,267.456,38359.0,54963.0,0.546,Echolocation,20220826_060000.WAV,
176,267.5405,267.5505,40078.0,51401.0,0.645,Echolocation,20220826_060000.WAV,
177,267.6405,267.6506,40078.0,50181.0,0.595,Echolocation,20220826_060000.WAV,
178,267.8835,267.8926,39218.0,52915.0,0.681,Echolocation,20220826_060000.WAV,
179,268.2595,268.2676,38359.0,47274.0,0.597,Echolocation,20220826_060000.WAV,
180,268.7695,268.7794,38359.0,46717.0,0.531,Echolocation,20220826_060000.WAV,
0,271.0855,271.0946,39218.0,49240.0,0.607,Echolocation,20220826_060000.WAV,
1,271.2925,271.3019,39218.0,47120.0,0.509,Echolocation,20220826_060000.WAV,
2,271.4985,271.5078,38359.0,51754.0,0.578,Echolocation,20220826_060000.WAV,
3,271.5945,271.6039,39218.0,53516.0,0.556,Echolocation,20220826_060000.WAV,
4,271.7885,271.797,39218.0,51997.0,0.551,Echolocation,20220826_060000.WAV,
5,271.9895,271.9991,39218.0,53736.0,0.529,Echolocation,20220826_060000.WAV,
6,273.3045,273.3162,40078.0,52449.0,0.502,Echolocation,20220826_060000.WAV,
7,273.5775,273.5885,39218.0,51334.0,0.577,Echolocation,20220826_060000.WAV,
8,273.7775,273.7882,39218.0,50396.0,0.569,Echolocation,20220826_060000.WAV,
9,273.8775,273.8873,40078.0,46999.0,0.631,Echolocation,20220826_060000.WAV,
10,274.0485,274.0596,39218.0,54702.0,0.601,Echolocation,20220826_060000.WAV,
11,274.1515,274.1625,39218.0,53303.0,0.617,Echolocation,20220826_060000.WAV,
12,274.3305,274.3409,39218.0,55571.0,0.636,Echolocation,20220826_060000.WAV,
13,274.4365,274.4462,39218.0,49649.0,0.671,Echolocation,20220826_060000.WAV,
14,274.5365,274.5456,39218.0,54906.0,0.645,Echolocation,20220826_060000.WAV,
15,274.6275,274.6379,40078.0,52720.0,0.583,Echolocation,20220826_060000.WAV,
16,274.8655,274.8773,39218.0,56251.0,0.572,Echolocation,20220826_060000.WAV,
17,274.9655,274.9747,39218.0,50106.0,0.623,Echolocation,20220826_060000.WAV,
18,275.0605,275.0712,39218.0,56077.0,0.661,Echolocation,20220826_060000.WAV,
19,275.2345,275.2456,39218.0,51802.0,0.619,Echolocation,20220826_060000.WAV,
20,275.3265,275.3373,39218.0,59257.0,0.629,Echolocation,20220826_060000.WAV,
21,275.4235,275.4333,39218.0,55336.0,0.672,Echolocation,20220826_060000.WAV,
22,275.6015,275.6119,39218.0,57893.0,0.676,Echolocation,20220826_060000.WAV,
23,275.7015,275.7121,38359.0,51049.0,0.675,Echolocation,20220826_060000.WAV,
24,275.8745,275.8839,38359.0,61047.0,0.779,Echolocation,20220826_060000.WAV,
25,275.9735,275.9834,38359.0,61996.0,0.678,Echolocation,20220826_060000.WAV,
26,276.0695,276.0781,39218.0,48620.0,0.654,Echolocation,20220826_060000.WAV,
27,276.1595,276.1685,38359.0,63282.0,0.543,Echolocation,20220826_060000.WAV,
28,276.3385,276.3476,39218.0,57927.0,0.694,Echolocation,20220826_060000.WAV,
29,276.4275,276.4389,39218.0,61175.0,0.6,Echolocation,20220826_060000.WAV,
30,278.1055,278.1119,39218.0,57781.0,0.525,Echolocation,20220826_060000.WAV,
31,278.2005,278.2072,39218.0,57020.0,0.585,Echolocation,20220826_060000.WAV,
32,278.3005,278.3073,39218.0,57452.0,0.526,Echolocation,20220826_060000.WAV,
33,278.5905,278.5963,40937.0,53179.0,0.532,Echolocation,20220826_060000.WAV,
34,278.6765,278.6835,40078.0,47799.0,0.511,Echolocation,20220826_060000.WAV,
35,278.7665,278.7728,40078.0,51941.0,0.541,Echolocation,20220826_060000.WAV,
36,278.8615,278.8692,40937.0,54251.0,0.528,Echolocation,20220826_060000.WAV,
37,278.9595,278.967,40078.0,46567.0,0.54,Echolocation,20220826_060000.WAV,
38,282.7315,282.7406,40078.0,48369.0,0.519,Echolocation,20220826_060000.WAV,
39,283.0425,283.05,40078.0,51104.0,0.521,Echolocation,20220826_060000.WAV,
40,283.2425,283.2518,39218.0,49284.0,0.554,Echolocation,20220826_060000.WAV,
41,283.4595,283.4674,38359.0,48346.0,0.574,Echolocation,20220826_060000.WAV,
42,283.5615,283.5699,39218.0,49179.0,0.536,Echolocation,20220826_060000.WAV,
43,283.6665,283.6776,39218.0,47131.0,0.52,Echolocation,20220826_060000.WAV,
44,283.9715,283.9816,39218.0,51469.0,0.577,Echolocation,20220826_060000.WAV,
45,284.1795,284.1887,39218.0,49757.0,0.577,Echolocation,20220826_060000.WAV,
46,285.3935,285.4012,40937.0,51815.0,0.502,Echolocation,20220826_060000.WAV,
47,285.4685,285.478,38359.0,51308.0,0.52,Echolocation,20220826_060000.WAV,
48,285.6605,285.6702,40078.0,51371.0,0.585,Echolocation,20220826_060000.WAV,
49,285.9315,285.9411,40078.0,48973.0,0.603,Echolocation,20220826_060000.WAV,
50,286.3675,286.375,40078.0,48935.0,0.529,Echolocation,20220826_060000.WAV,
51,288.20550000000003,288.21320000000003,39218.0,51402.0,0.513,Echolocation,20220826_060000.WAV,
52,293.1475,293.1557,40078.0,51299.0,0.578,Echolocation,20220826_060000.WAV,
53,293.2495,293.2575,39218.0,49711.0,0.542,Echolocation,20220826_060000.WAV,
54,298.14549999999997,298.153,40078.0,48992.0,0.505,Echolocation,20220826_060000.WAV,
55,298.7485,298.7561,38359.0,47189.0,0.59,Echolocation,20220826_060000.WAV,
0,2.6265,2.6354,39218.0,57244.0,0.56,Echolocation,20220826_063000.WAV,
1,2.7355,2.7431,37500.0,56937.0,0.508,Echolocation,20220826_063000.WAV,
2,2.8505,2.8594,38359.0,60287.0,0.517,Echolocation,20220826_063000.WAV,
3,2.9695,2.9797,39218.0,60015.0,0.525,Echolocation,20220826_063000.WAV,
4,3.0735,3.0821,40078.0,58062.0,0.519,Echolocation,20220826_063000.WAV,
5,3.1885,3.198,39218.0,57056.0,0.531,Echolocation,20220826_063000.WAV,
6,3.2985,3.3095,39218.0,59411.0,0.573,Echolocation,20220826_063000.WAV,
7,3.6035,3.6121,37500.0,59627.0,0.524,Echolocation,20220826_063000.WAV,
8,3.7085,3.7157,36640.0,61065.0,0.5,Echolocation,20220826_063000.WAV,
9,6.4115,6.4189,39218.0,55304.0,0.615,Echolocation,20220826_063000.WAV,
10,6.6035,6.6123,37500.0,55708.0,0.52,Echolocation,20220826_063000.WAV,
11,6.7025,6.7114,38359.0,53466.0,0.584,Echolocation,20220826_063000.WAV,
12,6.8025,6.8102,37500.0,59108.0,0.546,Echolocation,20220826_063000.WAV,
13,6.9055,6.9156,38359.0,52796.0,0.564,Echolocation,20220826_063000.WAV,
14,7.1105,7.1192,38359.0,55043.0,0.569,Echolocation,20220826_063000.WAV,
15,7.2105,7.2206,38359.0,52369.0,0.55,Echolocation,20220826_063000.WAV,
16,7.3105,7.3214,39218.0,50352.0,0.538,Echolocation,20220826_063000.WAV,
17,7.4425,7.4523,38359.0,51053.0,0.543,Echolocation,20220826_063000.WAV,
18,7.6315,7.6385,37500.0,58997.0,0.575,Echolocation,20220826_063000.WAV,
19,7.7375,7.7468,36640.0,53095.0,0.541,Echolocation,20220826_063000.WAV,
20,7.9475,7.9554,37500.0,51259.0,0.622,Echolocation,20220826_063000.WAV,
21,8.0485,8.056,36640.0,53944.0,0.533,Echolocation,20220826_063000.WAV,
22,8.1535,8.1603,36640.0,50919.0,0.514,Echolocation,20220826_063000.WAV,
23,8.3125,8.3215,38359.0,50230.0,0.555,Echolocation,20220826_063000.WAV,
24,9.8405,9.8478,40078.0,49823.0,0.58,Echolocation,20220826_063000.WAV,
25,13.2775,13.2851,39218.0,47754.0,0.522,Echolocation,20220826_063000.WAV,
26,13.3675,13.3738,40078.0,52377.0,0.52,Echolocation,20220826_063000.WAV,
27,13.4625,13.4692,39218.0,56041.0,0.514,Echolocation,20220826_063000.WAV,
28,13.7395,13.7469,39218.0,53860.0,0.5,Echolocation,20220826_063000.WAV,
29,14.1325,14.1408,42656.0,52060.0,0.561,Echolocation,20220826_063000.WAV,
30,14.5075,14.5166,38359.0,49824.0,0.604,Echolocation,20220826_063000.WAV,
31,14.9275,14.9366,39218.0,52492.0,0.53,Echolocation,20220826_063000.WAV,
32,15.0335,15.0419,38359.0,49922.0,0.539,Echolocation,20220826_063000.WAV,
33,15.3465,15.3545,38359.0,50584.0,0.549,Echolocation,20220826_063000.WAV,
34,15.5145,15.5267,41796.0,53759.0,0.512,Echolocation,20220826_063000.WAV,
35,15.5665,15.5767,39218.0,53641.0,0.58,Echolocation,20220826_063000.WAV,
36,15.6215,15.63,40937.0,55526.0,0.542,Echolocation,20220826_063000.WAV,
37,15.6745,15.6841,37500.0,52958.0,0.542,Echolocation,20220826_063000.WAV,
38,15.8305,15.8416,40078.0,58549.0,0.536,Echolocation,20220826_063000.WAV,
39,16.2185,16.2267,39218.0,57483.0,0.524,Echolocation,20220826_063000.WAV,
40,16.5345,16.5456,39218.0,56234.0,0.518,Echolocation,20220826_063000.WAV,
41,16.6295,16.6381,40937.0,63555.0,0.529,Echolocation,20220826_063000.WAV,
42,16.7215,16.731,39218.0,62304.0,0.666,Echolocation,20220826_063000.WAV,
43,16.7625,16.7707,40078.0,60383.0,0.501,Echolocation,20220826_063000.WAV,
44,16.7985,16.8067,40078.0,65679.0,0.648,Echolocation,20220826_063000.WAV,
45,17.0635,17.0729,40937.0,59616.0,0.558,Echolocation,20220826_063000.WAV,
46,17.1635,17.1723,40937.0,59998.0,0.654,Echolocation,20220826_063000.WAV,
47,17.2665,17.2758,40937.0,56285.0,0.627,Echolocation,20220826_063000.WAV,
48,17.3595,17.368,40078.0,67130.0,0.663,Echolocation,20220826_063000.WAV,
49,17.4555,17.4658,40078.0,54845.0,0.564,Echolocation,20220826_063000.WAV,
50,17.5525,17.5606,40078.0,63186.0,0.692,Echolocation,20220826_063000.WAV,
51,17.8515,17.8603,40078.0,59760.0,0.605,Echolocation,20220826_063000.WAV,
52,17.9545,17.9637,40078.0,60158.0,0.612,Echolocation,20220826_063000.WAV,
53,18.0455,18.055,40078.0,62987.0,0.641,Echolocation,20220826_063000.WAV,
54,18.1455,18.1562,40078.0,62508.0,0.615,Echolocation,20220826_063000.WAV,
55,18.1765,18.1877,38359.0,55322.0,0.515,Echolocation,20220826_063000.WAV,
56,18.2475,18.2574,40078.0,62718.0,0.694,Echolocation,20220826_063000.WAV,
57,18.3485,18.3578,40078.0,57715.0,0.625,Echolocation,20220826_063000.WAV,
58,18.4465,18.4552,40078.0,58686.0,0.693,Echolocation,20220826_063000.WAV,
59,18.5435,18.5517,40078.0,66649.0,0.665,Echolocation,20220826_063000.WAV,
60,18.5925,18.6026,37500.0,51372.0,0.504,Echolocation,20220826_063000.WAV,
61,18.6425,18.6522,40937.0,58440.0,0.586,Echolocation,20220826_063000.WAV,
62,18.6795,18.6873,40078.0,54135.0,0.532,Echolocation,20220826_063000.WAV,
63,18.7415,18.7521,39218.0,56136.0,0.569,Echolocation,20220826_063000.WAV,
64,18.8495,18.8583,40078.0,54023.0,0.546,Echolocation,20220826_063000.WAV,
65,18.9435,18.9527,40078.0,59610.0,0.677,Echolocation,20220826_063000.WAV,
66,19.0405,19.0498,40078.0,51578.0,0.586,Echolocation,20220826_063000.WAV,
67,19.1395,19.15,40078.0,60961.0,0.648,Echolocation,20220826_063000.WAV,
68,19.3325,19.341,40078.0,49997.0,0.576,Echolocation,20220826_063000.WAV,
69,19.4265,19.4342,40078.0,57482.0,0.583,Echolocation,20220826_063000.WAV,
70,19.6305,19.639,40078.0,55786.0,0.53,Echolocation,20220826_063000.WAV,
71,19.7315,19.7406,39218.0,55770.0,0.649,Echolocation,20220826_063000.WAV,
72,19.8165,19.8261,38359.0,57011.0,0.573,Echolocation,20220826_063000.WAV,
73,19.9455,19.9521,39218.0,54138.0,0.502,Echolocation,20220826_063000.WAV,
74,20.2095,20.2173,39218.0,53228.0,0.534,Echolocation,20220826_063000.WAV,
75,22.4005,22.4072,41796.0,52335.0,0.572,Echolocation,20220826_063000.WAV,
76,22.5765,22.5832,41796.0,55611.0,0.516,Echolocation,20220826_063000.WAV,
77,22.6595,22.6678,41796.0,51699.0,0.575,Echolocation,20220826_063000.WAV,
78,22.8275,22.8383,41796.0,54199.0,0.515,Echolocation,20220826_063000.WAV,
79,22.9235,22.9314,41796.0,55559.0,0.595,Echolocation,20220826_063000.WAV,
80,23.0195,23.0297,40937.0,56005.0,0.562,Echolocation,20220826_063000.WAV,
81,23.1185,23.1277,41796.0,57035.0,0.543,Echolocation,20220826_063000.WAV,
82,23.2105,23.2186,40937.0,58130.0,0.618,Echolocation,20220826_063000.WAV,
83,23.3105,23.3189,40937.0,59145.0,0.66,Echolocation,20220826_063000.WAV,
84,23.4085,23.4174,40937.0,59355.0,0.568,Echolocation,20220826_063000.WAV,
85,23.5115,23.5212,40937.0,58155.0,0.534,Echolocation,20220826_063000.WAV,
86,23.9055,23.9154,42656.0,60439.0,0.57,Echolocation,20220826_063000.WAV,
87,24.0115,24.0216,40937.0,62235.0,0.535,Echolocation,20220826_063000.WAV,
88,24.1125,24.123,40937.0,61451.0,0.531,Echolocation,20220826_063000.WAV,
89,24.1935,24.2027,40937.0,58310.0,0.566,Echolocation,20220826_063000.WAV,
90,24.2785,24.2876,41796.0,63994.0,0.53,Echolocation,20220826_063000.WAV,
91,24.6415,24.6512,40937.0,63614.0,0.581,Echolocation,20220826_063000.WAV,
92,24.7435,24.7527,40078.0,65566.0,0.678,Echolocation,20220826_063000.WAV,
93,24.8365,24.8449,40937.0,67434.0,0.639,Echolocation,20220826_063000.WAV,
94,24.9365,24.9457,40078.0,61884.0,0.591,Echolocation,20220826_063000.WAV,
95,25.1255,25.1351,40937.0,61426.0,0.597,Echolocation,20220826_063000.WAV,
96,25.2235,25.2331,40078.0,66625.0,0.623,Echolocation,20220826_063000.WAV,
97,25.4185,25.4282,39218.0,63395.0,0.663,Echolocation,20220826_063000.WAV,
98,25.5205,25.53,41796.0,61281.0,0.649,Echolocation,20220826_063000.WAV,
99,25.6205,25.63,40078.0,62753.0,0.662,Echolocation,20220826_063000.WAV,
100,25.7185,25.7282,40078.0,57001.0,0.518,Echolocation,20220826_063000.WAV,
101,25.8155,25.8256,39218.0,62684.0,0.565,Echolocation,20220826_063000.WAV,
102,25.9205,25.9302,40078.0,60650.0,0.616,Echolocation,20220826_063000.WAV,
103,26.0235,26.0317,40937.0,59490.0,0.665,Echolocation,20220826_063000.WAV,
104,26.1115,26.1196,39218.0,55465.0,0.511,Echolocation,20220826_063000.WAV,
105,26.2255,26.2338,40078.0,50050.0,0.54,Echolocation,20220826_063000.WAV,
106,26.3155,26.3251,40937.0,57189.0,0.537,Echolocation,20220826_063000.WAV,
107,26.5245,26.5344,39218.0,58689.0,0.54,Echolocation,20220826_063000.WAV,
108,26.7355,26.7425,38359.0,54828.0,0.516,Echolocation,20220826_063000.WAV,
109,26.8335,26.8406,40078.0,53917.0,0.52,Echolocation,20220826_063000.WAV,
110,27.1495,27.1579,40078.0,54249.0,0.528,Echolocation,20220826_063000.WAV,
111,27.3755,27.3839,39218.0,57510.0,0.548,Echolocation,20220826_063000.WAV,
112,27.4835,27.4913,39218.0,59248.0,0.509,Echolocation,20220826_063000.WAV,
113,27.5905,27.5995,40078.0,57815.0,0.512,Echolocation,20220826_063000.WAV,
114,27.6735,27.6824,42656.0,61442.0,0.581,Echolocation,20220826_063000.WAV,
115,27.6945,27.7039,39218.0,57255.0,0.572,Echolocation,20220826_063000.WAV,
116,27.7625,27.7715,41796.0,65454.0,0.582,Echolocation,20220826_063000.WAV,
117,27.8075,27.8171,38359.0,55254.0,0.603,Echolocation,20220826_063000.WAV,
118,27.8515,27.8591,41796.0,66596.0,0.619,Echolocation,20220826_063000.WAV,
119,27.8915,27.9,39218.0,55791.0,0.573,Echolocation,20220826_063000.WAV,
120,27.9445,27.9505,41796.0,57343.0,0.531,Echolocation,20220826_063000.WAV,
121,27.9925,28.0,39218.0,58948.0,0.512,Echolocation,20220826_063000.WAV,
122,28.2145,28.2227,41796.0,64889.0,0.737,Echolocation,20220826_063000.WAV,
123,28.3075,28.3151,41796.0,62373.0,0.653,Echolocation,20220826_063000.WAV,
124,28.4085,28.4176,41796.0,56300.0,0.606,Echolocation,20220826_063000.WAV,
125,28.5095,28.5194,41796.0,64846.0,0.552,Echolocation,20220826_063000.WAV,
126,28.6155,28.6249,40078.0,62284.0,0.52,Echolocation,20220826_063000.WAV,
127,28.7235,28.734,39218.0,61020.0,0.593,Echolocation,20220826_063000.WAV,
128,28.8555,28.8645,40937.0,61316.0,0.514,Echolocation,20220826_063000.WAV,
129,28.9325,28.9422,38359.0,53804.0,0.549,Echolocation,20220826_063000.WAV,
130,28.9515,28.9603,40937.0,66539.0,0.648,Echolocation,20220826_063000.WAV,
131,29.0505,29.0588,40078.0,58732.0,0.625,Echolocation,20220826_063000.WAV,
132,29.1555,29.1634,40937.0,58803.0,0.677,Echolocation,20220826_063000.WAV,
133,29.3555,29.3645,40078.0,60564.0,0.503,Echolocation,20220826_063000.WAV,
134,29.5095,29.5205,39218.0,63700.0,0.508,Echolocation,20220826_063000.WAV,
135,29.7735,29.7804,40078.0,56550.0,0.621,Echolocation,20220826_063000.WAV,
136,29.8685,29.8753,42656.0,51315.0,0.528,Echolocation,20220826_063000.WAV,
137,29.9655,29.9742,40078.0,58708.0,0.562,Echolocation,20220826_063000.WAV,
0,30.1685,30.1766,40078.0,53115.0,0.532,Echolocation,20220826_063000.WAV,
1,30.3725,30.3807,39218.0,54434.0,0.547,Echolocation,20220826_063000.WAV,
2,30.5715,30.5791,40078.0,51375.0,0.588,Echolocation,20220826_063000.WAV,
3,30.7845,30.7933,40078.0,52437.0,0.546,Echolocation,20220826_063000.WAV,
4,30.9945,31.0043,40078.0,50844.0,0.634,Echolocation,20220826_063000.WAV,
5,31.2985,31.3072,40078.0,49151.0,0.543,Echolocation,20220826_063000.WAV,
6,31.3835,31.3915,40078.0,50650.0,0.6,Echolocation,20220826_063000.WAV,
7,34.167500000000004,34.1766,38359.0,47637.0,0.571,Echolocation,20220826_063000.WAV,
8,34.5175,34.5266,39218.0,51186.0,0.561,Echolocation,20220826_063000.WAV,
9,34.6215,34.6291,37500.0,53585.0,0.543,Echolocation,20220826_063000.WAV,
10,34.7325,34.740700000000004,39218.0,49114.0,0.523,Echolocation,20220826_063000.WAV,
11,34.8425,34.8513,39218.0,56806.0,0.611,Echolocation,20220826_063000.WAV,
12,34.9515,34.9604,38359.0,52811.0,0.514,Echolocation,20220826_063000.WAV,
13,35.1775,35.1854,37500.0,50967.0,0.552,Echolocation,20220826_063000.WAV,
14,35.2935,35.3024,37500.0,52762.0,0.533,Echolocation,20220826_063000.WAV,
15,35.5165,35.525999999999996,40078.0,53201.0,0.624,Echolocation,20220826_063000.WAV,
16,35.6245,35.6328,40078.0,53776.0,0.619,Echolocation,20220826_063000.WAV,
17,35.7385,35.7477,38359.0,57373.0,0.613,Echolocation,20220826_063000.WAV,
18,35.8495,35.8585,38359.0,58808.0,0.598,Echolocation,20220826_063000.WAV,
19,35.9555,35.9629,38359.0,60008.0,0.535,Echolocation,20220826_063000.WAV,
20,36.0645,36.0742,39218.0,58087.0,0.53,Echolocation,20220826_063000.WAV,
21,36.1495,36.1588,39218.0,56994.0,0.519,Echolocation,20220826_063000.WAV,
22,36.2475,36.2559,39218.0,60513.0,0.517,Echolocation,20220826_063000.WAV,
23,36.3705,36.3785,36640.0,62561.0,0.507,Echolocation,20220826_063000.WAV,
24,36.4505,36.4586,40078.0,51799.0,0.613,Echolocation,20220826_063000.WAV,
25,36.585499999999996,36.5961,38359.0,58354.0,0.627,Echolocation,20220826_063000.WAV,
26,36.6895,36.6997,38359.0,59607.0,0.547,Echolocation,20220826_063000.WAV,
27,37.1145,37.1248,40078.0,56226.0,0.556,Echolocation,20220826_063000.WAV,
28,37.3115,37.3211,37500.0,63568.0,0.53,Echolocation,20220826_063000.WAV,
29,37.4185,37.429,37500.0,60194.0,0.557,Echolocation,20220826_063000.WAV,
30,37.5285,37.537,38359.0,53362.0,0.505,Echolocation,20220826_063000.WAV,
31,37.963499999999996,37.974199999999996,37500.0,49991.0,0.534,Echolocation,20220826_063000.WAV,
32,38.070499999999996,38.079499999999996,36640.0,57669.0,0.63,Echolocation,20220826_063000.WAV,
33,38.161500000000004,38.1733,37500.0,58931.0,0.632,Echolocation,20220826_063000.WAV,
34,38.2665,38.2774,37500.0,58196.0,0.591,Echolocation,20220826_063000.WAV,
35,38.3825,38.391999999999996,39218.0,54748.0,0.639,Echolocation,20220826_063000.WAV,
36,38.5815,38.591300000000004,38359.0,54254.0,0.619,Echolocation,20220826_063000.WAV,
37,38.6945,38.702799999999996,38359.0,47433.0,0.51,Echolocation,20220826_063000.WAV,
38,38.8025,38.813,37500.0,49843.0,0.568,Echolocation,20220826_063000.WAV,
39,38.9245,38.9336,38359.0,51218.0,0.556,Echolocation,20220826_063000.WAV,
40,39.0385,39.0478,39218.0,48631.0,0.538,Echolocation,20220826_063000.WAV,
41,39.1465,39.1564,39218.0,53918.0,0.54,Echolocation,20220826_063000.WAV,
42,39.3765,39.3859,38359.0,50398.0,0.543,Echolocation,20220826_063000.WAV,
43,39.5235,39.5304,38359.0,52076.0,0.606,Echolocation,20220826_063000.WAV,
44,39.716499999999996,39.7273,38359.0,47760.0,0.53,Echolocation,20220826_063000.WAV,
45,39.9435,39.9525,37500.0,53160.0,0.51,Echolocation,20220826_063000.WAV,
46,40.0465,40.0556,38359.0,54300.0,0.597,Echolocation,20220826_063000.WAV,
47,40.2625,40.2718,37500.0,48106.0,0.575,Echolocation,20220826_063000.WAV,
48,40.3705,40.3809,38359.0,50092.0,0.555,Echolocation,20220826_063000.WAV,
49,40.4815,40.4905,38359.0,50933.0,0.585,Echolocation,20220826_063000.WAV,
50,40.695499999999996,40.7063,38359.0,47888.0,0.574,Echolocation,20220826_063000.WAV,
51,41.1375,41.147999999999996,38359.0,49094.0,0.504,Echolocation,20220826_063000.WAV,
52,41.2505,41.2603,39218.0,48992.0,0.563,Echolocation,20220826_063000.WAV,
53,41.6865,41.6958,38359.0,47707.0,0.524,Echolocation,20220826_063000.WAV,
54,45.0505,45.0591,38359.0,55685.0,0.568,Echolocation,20220826_063000.WAV,
55,45.1515,45.1616,38359.0,54694.0,0.55,Echolocation,20220826_063000.WAV,
56,45.2575,45.2673,40078.0,52963.0,0.571,Echolocation,20220826_063000.WAV,
57,45.4135,45.4218,39218.0,46808.0,0.572,Echolocation,20220826_063000.WAV,
58,45.4785,45.4859,38359.0,52811.0,0.572,Echolocation,20220826_063000.WAV,
59,45.664500000000004,45.6738,39218.0,56904.0,0.591,Echolocation,20220826_063000.WAV,
60,45.7685,45.7778,38359.0,56534.0,0.608,Echolocation,20220826_063000.WAV,
61,45.8675,45.8769,38359.0,56154.0,0.599,Echolocation,20220826_063000.WAV,
62,45.9725,45.9812,39218.0,57215.0,0.595,Echolocation,20220826_063000.WAV,
63,46.0745,46.0845,39218.0,58595.0,0.549,Echolocation,20220826_063000.WAV,
64,46.299499999999995,46.3101,39218.0,56043.0,0.536,Echolocation,20220826_063000.WAV,
65,46.7125,46.721900000000005,39218.0,59847.0,0.529,Echolocation,20220826_063000.WAV,
66,46.8185,46.8285,39218.0,59771.0,0.529,Echolocation,20220826_063000.WAV,
67,46.9255,46.934799999999996,38359.0,59001.0,0.566,Echolocation,20220826_063000.WAV,
68,47.7355,47.7447,40937.0,53653.0,0.505,Echolocation,20220826_063000.WAV,
69,47.9125,47.9202,40078.0,54781.0,0.577,Echolocation,20220826_063000.WAV,
70,49.427499999999995,49.435900000000004,40078.0,54609.0,0.6,Echolocation,20220826_063000.WAV,
