start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file,Collide
1610.1385,1610.1479,37500.0,48859.0,0.519,Echolocation,20220826_093000.WAV,
1610.2395,1610.2502,40078.0,60519.0,0.528,Echolocation,20220826_093000.WAV,
1610.3435,1610.3534,38359.0,52794.0,0.538,Echolocation,20220826_093000.WAV,
1610.4485,1610.4588,40078.0,57810.0,0.631,Echolocation,20220826_093000.WAV,
1610.5535,1610.5631,39218.0,51839.0,0.601,Echolocation,20220826_093000.WAV,
1610.6545,1610.6638,40078.0,57538.0,0.676,Echolocation,20220826_093000.WAV,
1610.7555,1610.7668,39218.0,54114.0,0.556,Echolocation,20220826_093000.WAV,
1610.8625,1610.8731,39218.0,59228.0,0.651,Echolocation,20220826_093000.WAV,
1610.9625,1610.9722,37500.0,56106.0,0.599,Echolocation,20220826_093000.WAV,
1611.0555,1611.0648,40078.0,58825.0,0.609,Echolocation,20220826_093000.WAV,
1611.1625,1611.1735,39218.0,51585.0,0.549,Echolocation,20220826_093000.WAV,
1611.2615,1611.2699,40078.0,55081.0,0.639,Echolocation,20220826_093000.WAV,
1611.3775,1611.3879,39218.0,52321.0,0.534,Echolocation,20220826_093000.WAV,
1611.4845,1611.4952,40078.0,55474.0,0.636,Echolocation,20220826_093000.WAV,
1611.5925,1611.6031,39218.0,52861.0,0.583,Echolocation,20220826_093000.WAV,
1611.6975,1611.7069,39218.0,54813.0,0.633,Echolocation,20220826_093000.WAV,
1611.7975,1611.8094,38359.0,50565.0,0.5,Echolocation,20220826_093000.WAV,
1611.9015,1611.9102,39218.0,54065.0,0.584,Echolocation,20220826_093000.WAV,
1612.0075,1612.0156,39218.0,51406.0,0.572,Echolocation,20220826_093000.WAV,
1612.1025,1612.1137,39218.0,52673.0,0.54,Echolocation,20220826_093000.WAV,
1612.2095,1612.2183,40078.0,53814.0,0.658,Echolocation,20220826_093000.WAV,
1612.3165,1612.3266,38359.0,45787.0,0.515,Echolocation,20220826_093000.WAV,
1612.4115,1612.4223,39218.0,53686.0,0.565,Echolocation,20220826_093000.WAV,
1612.7175,1612.7252,40078.0,52263.0,0.514,Echolocation,20220826_093000.WAV,
1612.9645,1612.9743,38359.0,53792.0,0.627,Echolocation,20220826_093000.WAV,
1613.0595,1613.0696,38359.0,49642.0,0.599,Echolocation,20220826_093000.WAV,
1613.1655,1613.1736,39218.0,50209.0,0.603,Echolocation,20220826_093000.WAV,
1613.3655,1613.3756,39218.0,46883.0,0.539,Echolocation,20220826_093000.WAV,
1615.9595,1615.9674,40078.0,48396.0,0.511,Echolocation,20220826_093000.WAV,
1616.5485,1616.5574,40078.0,49531.0,0.594,Echolocation,20220826_093000.WAV,
1616.7645,1616.7725,40078.0,49495.0,0.559,Echolocation,20220826_093000.WAV,
1616.8705,1616.8795,38359.0,52729.0,0.54,Echolocation,20220826_093000.WAV,
1617.0785,1617.0887,40078.0,52960.0,0.54,Echolocation,20220826_093000.WAV,
1617.4115,1617.4196,38359.0,54991.0,0.609,Echolocation,20220826_093000.WAV,
1617.5065,1617.5146,39218.0,53043.0,0.63,Echolocation,20220826_093000.WAV,
1617.6215,1617.631,38359.0,57662.0,0.614,Echolocation,20220826_093000.WAV,
1617.8105,1617.8188,39218.0,56145.0,0.727,Echolocation,20220826_093000.WAV,
1617.9035,1617.913,39218.0,58975.0,0.703,Echolocation,20220826_093000.WAV,
1618.0795,1618.0898,39218.0,59668.0,0.621,Echolocation,20220826_093000.WAV,
1618.1745,1618.1837,39218.0,62983.0,0.639,Echolocation,20220826_093000.WAV,
1618.2725,1618.282,39218.0,61780.0,0.58,Echolocation,20220826_093000.WAV,
1618.3705,1618.3796,39218.0,61304.0,0.629,Echolocation,20220826_093000.WAV,
1618.4665,1618.4766,40078.0,61549.0,0.599,Echolocation,20220826_093000.WAV,
1618.5685,1618.577,39218.0,63594.0,0.62,Echolocation,20220826_093000.WAV,
1618.6645,1618.6734,40078.0,64297.0,0.622,Echolocation,20220826_093000.WAV,
1618.7675,1618.7768,39218.0,63860.0,0.657,Echolocation,20220826_093000.WAV,
1618.8675,1618.8769,39218.0,62422.0,0.527,Echolocation,20220826_093000.WAV,
1618.9635,1618.9728,39218.0,64258.0,0.661,Echolocation,20220826_093000.WAV,
1619.2625,1619.2727,39218.0,61954.0,0.679,Echolocation,20220826_093000.WAV,
1619.3695,1619.3811,39218.0,59955.0,0.537,Echolocation,20220826_093000.WAV,
1619.4615,1619.4716,39218.0,60316.0,0.653,Echolocation,20220826_093000.WAV,
1619.5455,1619.5545,39218.0,58185.0,0.635,Echolocation,20220826_093000.WAV,
1619.6245,1619.6337,38359.0,62161.0,0.658,Echolocation,20220826_093000.WAV,
1619.7065,1619.7153,38359.0,62913.0,0.639,Echolocation,20220826_093000.WAV,
1619.7925,1619.8013,38359.0,66573.0,0.672,Echolocation,20220826_093000.WAV,
1619.8965,1619.9069,39218.0,61087.0,0.658,Echolocation,20220826_093000.WAV,
1620.0085,1620.019,39218.0,58756.0,0.676,Echolocation,20220826_093000.WAV,
1620.1235,1620.1322,39218.0,50132.0,0.546,Echolocation,20220826_093000.WAV,
1620.1975,1620.2064,40078.0,54311.0,0.589,Echolocation,20220826_093000.WAV,
1620.3075,1620.3173,39218.0,57700.0,0.588,Echolocation,20220826_093000.WAV,
1620.4185,1620.4284,38359.0,53782.0,0.517,Echolocation,20220826_093000.WAV,
1620.6145,1620.6246,39218.0,54582.0,0.621,Echolocation,20220826_093000.WAV,
1620.7285,1620.7384,38359.0,46643.0,0.518,Echolocation,20220826_093000.WAV,
1620.8185,1620.826,40078.0,57724.0,0.648,Echolocation,20220826_093000.WAV,
1621.0025,1621.0132,39218.0,52849.0,0.516,Echolocation,20220826_093000.WAV,
1621.1055,1621.1165,38359.0,47784.0,0.515,Echolocation,20220826_093000.WAV,
1621.2085,1621.2187,40078.0,52111.0,0.598,Echolocation,20220826_093000.WAV,
1621.4195,1621.43,39218.0,52236.0,0.549,Echolocation,20220826_093000.WAV,
1621.6275,1621.636,38359.0,50073.0,0.575,Echolocation,20220826_093000.WAV,
1621.7455,1621.7534,39218.0,46325.0,0.509,Echolocation,20220826_093000.WAV,
1621.9315,1621.9415,40078.0,53962.0,0.578,Echolocation,20220826_093000.WAV,
1622.2325,1622.2409,40078.0,49334.0,0.575,Echolocation,20220826_093000.WAV,
1622.4475,1622.4561,40937.0,50511.0,0.597,Echolocation,20220826_093000.WAV,
1622.6505,1622.6589,38359.0,49746.0,0.53,Echolocation,20220826_093000.WAV,
1625.2735,1625.283,40078.0,46401.0,0.55,Echolocation,20220826_093000.WAV,
1625.5355,1625.5428,40937.0,51754.0,0.549,Echolocation,20220826_093000.WAV,
1625.6295,1625.6375,40937.0,55580.0,0.6,Echolocation,20220826_093000.WAV,
1625.7335,1625.7419,40078.0,52674.0,0.589,Echolocation,20220826_093000.WAV,
1625.8325,1625.8409,40078.0,55024.0,0.598,Echolocation,20220826_093000.WAV,
1625.9305,1625.9406,40937.0,60282.0,0.591,Echolocation,20220826_093000.WAV,
1626.0345,1626.0449,40078.0,57607.0,0.549,Echolocation,20220826_093000.WAV,
1626.1365,1626.1446,40078.0,57866.0,0.594,Echolocation,20220826_093000.WAV,
1626.2445,1626.254,39218.0,58533.0,0.569,Echolocation,20220826_093000.WAV,
1626.3505,1626.3591,39218.0,58318.0,0.603,Echolocation,20220826_093000.WAV,
1626.4625,1626.4736,40078.0,55683.0,0.594,Echolocation,20220826_093000.WAV,
1626.5695,1626.5786,39218.0,58688.0,0.624,Echolocation,20220826_093000.WAV,
1626.7465,1626.7568,38359.0,59888.0,0.535,Echolocation,20220826_093000.WAV,
1626.8405,1626.8508,39218.0,60569.0,0.642,Echolocation,20220826_093000.WAV,
1626.9325,1626.9425,40078.0,61579.0,0.617,Echolocation,20220826_093000.WAV,
1627.1365,1627.1455,38359.0,61198.0,0.644,Echolocation,20220826_093000.WAV,
1627.2435,1627.2537,39218.0,55834.0,0.551,Echolocation,20220826_093000.WAV,
1627.3465,1627.3571,38359.0,58699.0,0.524,Echolocation,20220826_093000.WAV,
1627.4515,1627.4606,39218.0,59932.0,0.662,Echolocation,20220826_093000.WAV,
1627.5535,1627.5621,39218.0,57136.0,0.614,Echolocation,20220826_093000.WAV,
1627.6585,1627.6694,39218.0,60816.0,0.635,Echolocation,20220826_093000.WAV,
1627.7635,1627.7732,40078.0,60729.0,0.651,Echolocation,20220826_093000.WAV,
1627.8745,1627.8851,39218.0,54197.0,0.541,Echolocation,20220826_093000.WAV,
1627.9805,1627.9895,39218.0,62363.0,0.641,Echolocation,20220826_093000.WAV,
1628.0955,1628.1038,39218.0,57382.0,0.628,Echolocation,20220826_093000.WAV,
1628.2085,1628.2173,38359.0,60559.0,0.626,Echolocation,20220826_093000.WAV,
1628.3245,1628.3333,38359.0,55938.0,0.547,Echolocation,20220826_093000.WAV,
1628.4395,1628.4488,38359.0,63604.0,0.674,Echolocation,20220826_093000.WAV,
1628.5565,1628.5651,38359.0,57990.0,0.589,Echolocation,20220826_093000.WAV,
1628.6685,1628.6789,38359.0,52679.0,0.571,Echolocation,20220826_093000.WAV,
1628.7585,1628.7666,38359.0,51040.0,0.584,Echolocation,20220826_093000.WAV,
1629.8925,1629.9015,40078.0,61779.0,0.578,Echolocation,20220826_093000.WAV,
1629.9775,1629.9887,40937.0,60738.0,0.54,Echolocation,20220826_093000.WAV,
1630.0645,1630.0729,39218.0,60258.0,0.595,Echolocation,20220826_093000.WAV,
1630.1545,1630.1635,39218.0,64368.0,0.604,Echolocation,20220826_093000.WAV,
1630.2435,1630.2529,39218.0,62597.0,0.537,Echolocation,20220826_093000.WAV,
1630.3335,1630.3437,39218.0,60810.0,0.574,Echolocation,20220826_093000.WAV,
1630.4265,1630.435,40078.0,60990.0,0.628,Echolocation,20220826_093000.WAV,
1630.5135,1630.5222,38359.0,56124.0,0.547,Echolocation,20220826_093000.WAV,
1630.6855,1630.6951,38359.0,61105.0,0.617,Echolocation,20220826_093000.WAV,
1630.7925,1630.8014,39218.0,53138.0,0.588,Echolocation,20220826_093000.WAV,
1630.8925,1630.9015,38359.0,58338.0,0.567,Echolocation,20220826_093000.WAV,
1631.0065,1631.0138,38359.0,51096.0,0.584,Echolocation,20220826_093000.WAV,
1631.1045,1631.114,39218.0,58129.0,0.625,Echolocation,20220826_093000.WAV,
1631.2045,1631.2149,40078.0,58191.0,0.518,Echolocation,20220826_093000.WAV,
1631.3115,1631.3196,38359.0,49203.0,0.539,Echolocation,20220826_093000.WAV,
1631.4135,1631.4236,39218.0,56746.0,0.594,Echolocation,20220826_093000.WAV,
1631.5305,1631.5402,37500.0,47699.0,0.505,Echolocation,20220826_093000.WAV,
1631.8325,1631.8405,38359.0,54756.0,0.556,Echolocation,20220826_093000.WAV,
1632.0565,1632.0657,39218.0,55037.0,0.643,Echolocation,20220826_093000.WAV,
1632.3315,1632.3412,39218.0,50629.0,0.527,Echolocation,20220826_093000.WAV,
1632.6515,1632.6615,39218.0,51606.0,0.565,Echolocation,20220826_093000.WAV,
1632.8835,1632.8912,40078.0,50764.0,0.641,Echolocation,20220826_093000.WAV,
1632.9875,1632.9958,40078.0,51134.0,0.611,Echolocation,20220826_093000.WAV,
1636.0855,1636.0933,40078.0,50550.0,0.531,Echolocation,20220826_093000.WAV,
1636.3895,1636.4004,40078.0,52117.0,0.509,Echolocation,20220826_093000.WAV,
1636.6655,1636.675,40078.0,53037.0,0.622,Echolocation,20220826_093000.WAV,
1636.7705,1636.7802,39218.0,54158.0,0.529,Echolocation,20220826_093000.WAV,
1636.8745,1636.8821,40078.0,54809.0,0.603,Echolocation,20220826_093000.WAV,
1636.9775,1636.9855,39218.0,54206.0,0.552,Echolocation,20220826_093000.WAV,
1637.0745,1637.0843,40078.0,58075.0,0.597,Echolocation,20220826_093000.WAV,
1637.1625,1637.171,40937.0,59028.0,0.581,Echolocation,20220826_093000.WAV,
1637.3435,1637.3527,39218.0,56411.0,0.578,Echolocation,20220826_093000.WAV,
1637.4405,1637.4506,40078.0,58784.0,0.571,Echolocation,20220826_093000.WAV,
1637.5425,1637.5525,39218.0,59367.0,0.592,Echolocation,20220826_093000.WAV,
1637.6375,1637.6467,39218.0,57708.0,0.573,Echolocation,20220826_093000.WAV,
1637.7345,1637.7436,39218.0,56692.0,0.579,Echolocation,20220826_093000.WAV,
1637.8295,1637.8395,39218.0,57363.0,0.574,Echolocation,20220826_093000.WAV,
1637.9225,1637.9319,40078.0,59439.0,0.562,Echolocation,20220826_093000.WAV,
1638.0225,1638.0328,39218.0,59900.0,0.599,Echolocation,20220826_093000.WAV,
1638.1975,1638.2076,38359.0,61059.0,0.555,Echolocation,20220826_093000.WAV,
1638.2975,1638.3051,39218.0,64444.0,0.585,Echolocation,20220826_093000.WAV,
1638.3855,1638.3945,38359.0,61298.0,0.596,Echolocation,20220826_093000.WAV,
1638.4715,1638.4803,38359.0,63163.0,0.563,Echolocation,20220826_093000.WAV,
1638.5625,1638.5709,39218.0,55206.0,0.548,Echolocation,20220826_093000.WAV,
1638.7235,1638.7322,38359.0,64209.0,0.611,Echolocation,20220826_093000.WAV,
1638.8195,1638.8291,40078.0,62289.0,0.614,Echolocation,20220826_093000.WAV,
1638.9165,1638.926,40078.0,59473.0,0.619,Echolocation,20220826_093000.WAV,
1639.0085,1639.017,38359.0,62305.0,0.516,Echolocation,20220826_093000.WAV,
1639.1095,1639.12,39218.0,57201.0,0.545,Echolocation,20220826_093000.WAV,
1639.2065,1639.2151,38359.0,64211.0,0.57,Echolocation,20220826_093000.WAV,
1639.3035,1639.3112,38359.0,59430.0,0.685,Echolocation,20220826_093000.WAV,
1639.3975,1639.4062,38359.0,65280.0,0.567,Echolocation,20220826_093000.WAV,
1639.6015,1639.6112,38359.0,60494.0,0.601,Echolocation,20220826_093000.WAV,
1639.7105,1639.7202,38359.0,55508.0,0.546,Echolocation,20220826_093000.WAV,
1639.8115,1639.8213,37500.0,62131.0,0.596,Echolocation,20220826_093000.WAV,
1640.0265,1640.0356,38359.0,61012.0,0.635,Echolocation,20220826_093000.WAV,
1640.1205,1640.13,39218.0,61322.0,0.545,Echolocation,20220826_093000.WAV,
1640.2215,1640.2298,38359.0,54676.0,0.582,Echolocation,20220826_093000.WAV,
1640.5115,1640.5214,38359.0,53016.0,0.506,Echolocation,20220826_093000.WAV,
1640.6105,1640.6187,38359.0,58105.0,0.537,Echolocation,20220826_093000.WAV,
1640.8985,1640.9077,38359.0,59829.0,0.565,Echolocation,20220826_093000.WAV,
1641.1025,1641.112,38359.0,54438.0,0.596,Echolocation,20220826_093000.WAV,
1641.2055,1641.2143,38359.0,51574.0,0.584,Echolocation,20220826_093000.WAV,
1641.3085,1641.3186,38359.0,54966.0,0.641,Echolocation,20220826_093000.WAV,
1641.4045,1641.4127,39218.0,54438.0,0.647,Echolocation,20220826_093000.WAV,
1641.5045,1641.5141,38359.0,47114.0,0.504,Echolocation,20220826_093000.WAV,
1641.6035,1641.6115,39218.0,48485.0,0.603,Echolocation,20220826_093000.WAV,
1641.6925,1641.7019,39218.0,52130.0,0.628,Echolocation,20220826_093000.WAV,
1641.9715,1641.9796,38359.0,52163.0,0.603,Echolocation,20220826_093000.WAV,
1642.0635,1642.073,38359.0,53363.0,0.561,Echolocation,20220826_093000.WAV,
1644.0425,1644.0505,40078.0,66710.0,0.574,Echolocation,20220826_093000.WAV,
1644.1315,1644.138,40078.0,65483.0,0.564,Echolocation,20220826_093000.WAV,
1644.2235,1644.2302,40078.0,67690.0,0.602,Echolocation,20220826_093000.WAV,
1644.3185,1644.3249,40078.0,63933.0,0.634,Echolocation,20220826_093000.WAV,
1644.4105,1644.419,40078.0,62648.0,0.671,Echolocation,20220826_093000.WAV,
1644.5045,1644.5129,40078.0,61571.0,0.633,Echolocation,20220826_093000.WAV,
1644.6565,1644.6646,39218.0,60782.0,0.63,Echolocation,20220826_093000.WAV,
1644.7725,1644.7809,39218.0,62954.0,0.627,Echolocation,20220826_093000.WAV,
1644.8725,1644.88,39218.0,63943.0,0.595,Echolocation,20220826_093000.WAV,
1644.9745,1644.9834,39218.0,65945.0,0.529,Echolocation,20220826_093000.WAV,
1645.0735,1645.0821,39218.0,61678.0,0.546,Echolocation,20220826_093000.WAV,
1645.1765,1645.1839,39218.0,65098.0,0.574,Echolocation,20220826_093000.WAV,
1645.2675,1645.2757,38359.0,64149.0,0.61,Echolocation,20220826_093000.WAV,
1645.3555,1645.3645,40078.0,60808.0,0.584,Echolocation,20220826_093000.WAV,
1645.4325,1645.4407,39218.0,57728.0,0.594,Echolocation,20220826_093000.WAV,
1646.2405,1646.248,40937.0,62245.0,0.523,Echolocation,20220826_093000.WAV,
1646.3145,1646.3222,38359.0,62096.0,0.535,Echolocation,20220826_093000.WAV,
1646.3995,1646.4069,37500.0,54805.0,0.543,Echolocation,20220826_093000.WAV,
1646.6145,1646.624,38359.0,54588.0,0.569,Echolocation,20220826_093000.WAV,
1646.7065,1646.7158,38359.0,57436.0,0.586,Echolocation,20220826_093000.WAV,
1646.8005,1646.81,39218.0,52999.0,0.536,Echolocation,20220826_093000.WAV,
1646.9475,1646.956,37500.0,58763.0,0.525,Echolocation,20220826_093000.WAV,
1647.0465,1647.057,37500.0,54459.0,0.508,Echolocation,20220826_093000.WAV,
1647.1485,1647.1583,38359.0,56748.0,0.559,Echolocation,20220826_093000.WAV,
1647.3265,1647.3355999999999,38359.0,55059.0,0.58,Echolocation,20220826_093000.WAV,
1647.4325,1647.4404,36640.0,50191.0,0.55,Echolocation,20220826_093000.WAV,
1647.5345,1647.5438,38359.0,56971.0,0.571,Echolocation,20220826_093000.WAV,
1647.6455,1647.6537,38359.0,47171.0,0.562,Echolocation,20220826_093000.WAV,
1647.7485,1647.7587,38359.0,49777.0,0.568,Echolocation,20220826_093000.WAV,
1647.8405,1647.8519000000001,39218.0,53794.0,0.565,Echolocation,20220826_093000.WAV,
1647.9555,1647.9642,38359.0,47202.0,0.547,Echolocation,20220826_093000.WAV,
1648.0605,1648.0708,38359.0,53334.0,0.54,Echolocation,20220826_093000.WAV,
1648.2725,1648.2809,38359.0,53238.0,0.633,Echolocation,20220826_093000.WAV,
1648.3745,1648.3834,39218.0,52201.0,0.577,Echolocation,20220826_093000.WAV,
1648.5815,1648.5913,39218.0,49814.0,0.575,Echolocation,20220826_093000.WAV,
1648.8835,1648.8919,39218.0,48939.0,0.537,Echolocation,20220826_093000.WAV,
1649.4425,1649.4513,39218.0,51568.0,0.592,Echolocation,20220826_093000.WAV,
1654.4845,1654.4951,38359.0,47667.0,0.514,Echolocation,20220826_093000.WAV,
1654.7695,1654.7791,39218.0,49196.0,0.548,Echolocation,20220826_093000.WAV,
1654.8715,1654.88,38359.0,49909.0,0.526,Echolocation,20220826_093000.WAV,
1655.0805,1655.0896,40078.0,48749.0,0.515,Echolocation,20220826_093000.WAV,
1655.1745,1655.1834,40078.0,52431.0,0.642,Echolocation,20220826_093000.WAV,
1655.3785,1655.3906,38359.0,49043.0,0.503,Echolocation,20220826_093000.WAV,
1655.6585,1655.667,39218.0,52059.0,0.581,Echolocation,20220826_093000.WAV,
1656.0385,1656.0476,38359.0,49163.0,0.556,Echolocation,20220826_093000.WAV,
1656.2385,1656.2489,39218.0,53198.0,0.559,Echolocation,20220826_093000.WAV,
1656.3395,1656.3486,40078.0,54030.0,0.576,Echolocation,20220826_093000.WAV,
1656.4405,1656.4502,38359.0,50743.0,0.518,Echolocation,20220826_093000.WAV,
1656.5495,1656.5582,40078.0,52168.0,0.535,Echolocation,20220826_093000.WAV,
1656.6465,1656.6561,38359.0,55717.0,0.649,Echolocation,20220826_093000.WAV,
1656.8205,1656.8303,39218.0,54943.0,0.623,Echolocation,20220826_093000.WAV,
1656.9235,1656.9339,38359.0,54600.0,0.535,Echolocation,20220826_093000.WAV,
1657.0985,1657.1095,38359.0,57670.0,0.643,Echolocation,20220826_093000.WAV,
1657.1925,1657.2027,38359.0,58756.0,0.536,Echolocation,20220826_093000.WAV,
1657.3705,1657.382,39218.0,58038.0,0.611,Echolocation,20220826_093000.WAV,
1657.4735,1657.4842,39218.0,55948.0,0.539,Echolocation,20220826_093000.WAV,
1657.6585,1657.6689,37500.0,58002.0,0.525,Echolocation,20220826_093000.WAV,
1657.7605,1657.7709,39218.0,60482.0,0.597,Echolocation,20220826_093000.WAV,
1657.8655,1657.8767,38359.0,58168.0,0.565,Echolocation,20220826_093000.WAV,
1657.9705,1657.9813,39218.0,59870.0,0.559,Echolocation,20220826_093000.WAV,
1658.0795,1658.0891,38359.0,60241.0,0.64,Echolocation,20220826_093000.WAV,
1658.2665,1658.2782,38359.0,59650.0,0.6,Echolocation,20220826_093000.WAV,
1658.3695,1658.3791,37500.0,61827.0,0.536,Echolocation,20220826_093000.WAV,
1658.4805,1658.4902,38359.0,63089.0,0.651,Echolocation,20220826_093000.WAV,
1658.6055,1658.6146,37500.0,58689.0,0.606,Echolocation,20220826_093000.WAV,
1658.7025,1658.7098,38359.0,67237.0,0.534,Echolocation,20220826_093000.WAV,
1658.8045,1658.8122,38359.0,55425.0,0.657,Echolocation,20220826_093000.WAV,
1658.9885,1658.9983,39218.0,59822.0,0.637,Echolocation,20220826_093000.WAV,
1659.0885,1659.0975,39218.0,60365.0,0.652,Echolocation,20220826_093000.WAV,
1659.1875,1659.1984,39218.0,59798.0,0.535,Echolocation,20220826_093000.WAV,
1659.2925,1659.3032,39218.0,51651.0,0.538,Echolocation,20220826_093000.WAV,
1659.6275,1659.6386,39218.0,53352.0,0.586,Echolocation,20220826_093000.WAV,
1659.8575,1659.8675,38359.0,53854.0,0.556,Echolocation,20220826_093000.WAV,
1659.9745,1659.9859,38359.0,53064.0,0.537,Echolocation,20220826_093000.WAV,
1660.0815,1660.09,38359.0,48946.0,0.6,Echolocation,20220826_093000.WAV,
1660.1815,1660.1905,38359.0,50902.0,0.577,Echolocation,20220826_093000.WAV,
1660.2805,1660.2897,39218.0,53083.0,0.571,Echolocation,20220826_093000.WAV,
1660.3725,1660.3807,39218.0,52186.0,0.506,Echolocation,20220826_093000.WAV,
1660.4625,1660.4701,40078.0,51604.0,0.576,Echolocation,20220826_093000.WAV,
1660.5755,1660.5848,39218.0,52794.0,0.631,Echolocation,20220826_093000.WAV,
1660.6545,1660.663,40078.0,56302.0,0.608,Echolocation,20220826_093000.WAV,
1660.7325,1660.7399,40937.0,58537.0,0.551,Echolocation,20220826_093000.WAV,
1660.8155,1660.8224,40937.0,55179.0,0.568,Echolocation,20220826_093000.WAV,
1660.8995,1660.9073,40937.0,59223.0,0.577,Echolocation,20220826_093000.WAV,
1662.1225,1662.1324,41796.0,57467.0,0.554,Echolocation,20220826_093000.WAV,
1662.5605,1662.5681,40078.0,58707.0,0.584,Echolocation,20220826_093000.WAV,
1662.8205,1662.8287,40937.0,56702.0,0.517,Echolocation,20220826_093000.WAV,
1663.0795,1663.088,40937.0,53485.0,0.563,Echolocation,20220826_093000.WAV,
1663.1715,1663.1803,39218.0,57085.0,0.639,Echolocation,20220826_093000.WAV,
1663.2735,1663.2818,38359.0,56227.0,0.633,Echolocation,20220826_093000.WAV,
1663.3725,1663.3826,39218.0,56263.0,0.529,Echolocation,20220826_093000.WAV,
1663.5775,1663.5868,39218.0,59582.0,0.572,Echolocation,20220826_093000.WAV,
1663.7805,1663.7911,39218.0,60888.0,0.563,Echolocation,20220826_093000.WAV,
1663.8855,1663.8953,39218.0,60658.0,0.538,Echolocation,20220826_093000.WAV,
1663.9925,1663.9999,39218.0,58910.0,0.596,Echolocation,20220826_093000.WAV,
1664.1265,1664.1349,38359.0,61755.0,0.625,Echolocation,20220826_093000.WAV,
1664.2485,1664.2569,38359.0,61915.0,0.635,Echolocation,20220826_093000.WAV,
1664.3585,1664.3677,39218.0,61223.0,0.579,Echolocation,20220826_093000.WAV,
1664.4665,1664.476,38359.0,54390.0,0.594,Echolocation,20220826_093000.WAV,
1664.5685,1664.577,38359.0,62140.0,0.559,Echolocation,20220826_093000.WAV,
1664.6715,1664.6798,39218.0,52359.0,0.533,Echolocation,20220826_093000.WAV,
1664.7775,1664.7849,38359.0,60226.0,0.698,Echolocation,20220826_093000.WAV,
1664.8815,1664.8888,38359.0,51231.0,0.52,Echolocation,20220826_093000.WAV,
1664.9885,1664.9957,39218.0,58906.0,0.625,Echolocation,20220826_093000.WAV,
1665.0915,1665.0992,38359.0,54172.0,0.536,Echolocation,20220826_093000.WAV,
1665.2585,1665.2655,37500.0,57166.0,0.646,Echolocation,20220826_093000.WAV,
1665.4685,1665.4777,39218.0,57360.0,0.631,Echolocation,20220826_093000.WAV,
1665.6775,1665.6858,39218.0,56349.0,0.677,Echolocation,20220826_093000.WAV,
1665.7825,1665.791,38359.0,50695.0,0.59,Echolocation,20220826_093000.WAV,
1666.0425,1666.0522,38359.0,50804.0,0.553,Echolocation,20220826_093000.WAV,
1666.1475,1666.1563,40078.0,51941.0,0.514,Echolocation,20220826_093000.WAV,
1666.3035,1666.3133,38359.0,51415.0,0.557,Echolocation,20220826_093000.WAV,
1666.4045,1666.4123,37500.0,50171.0,0.568,Echolocation,20220826_093000.WAV,
1666.5825,1666.5911,39218.0,49978.0,0.515,Echolocation,20220826_093000.WAV,
1666.6795,1666.6892,40078.0,56183.0,0.641,Echolocation,20220826_093000.WAV,
1666.7805,1666.7904,39218.0,54119.0,0.585,Echolocation,20220826_093000.WAV,
1666.9535,1666.9642,38359.0,53316.0,0.558,Echolocation,20220826_093000.WAV,
1667.0645,1667.0744,38359.0,54063.0,0.585,Echolocation,20220826_093000.WAV,
1667.1505,1667.1581,39218.0,62116.0,0.545,Echolocation,20220826_093000.WAV,
1667.2345,1667.245,40078.0,60916.0,0.559,Echolocation,20220826_093000.WAV,
1667.3285,1667.3386,38359.0,56924.0,0.545,Echolocation,20220826_093000.WAV,
1667.4205,1667.4311,39218.0,55923.0,0.554,Echolocation,20220826_093000.WAV,
1667.5295,1667.5397,39218.0,56551.0,0.6,Echolocation,20220826_093000.WAV,
1667.6355,1667.6459,39218.0,56340.0,0.576,Echolocation,20220826_093000.WAV,
1667.7415,1667.7515,39218.0,54651.0,0.608,Echolocation,20220826_093000.WAV,
1667.9355,1667.9458,38359.0,55139.0,0.589,Echolocation,20220826_093000.WAV,
1668.0345,1668.0431,39218.0,58888.0,0.631,Echolocation,20220826_093000.WAV,
1668.1435,1668.153,37500.0,58638.0,0.587,Echolocation,20220826_093000.WAV,
1668.2645,1668.2733,39218.0,59632.0,0.631,Echolocation,20220826_093000.WAV,
1668.3755,1668.3853,38359.0,58225.0,0.614,Echolocation,20220826_093000.WAV,
1668.5835,1668.5931,39218.0,60187.0,0.632,Echolocation,20220826_093000.WAV,
1668.6775,1668.6875,39218.0,58043.0,0.587,Echolocation,20220826_093000.WAV,
1668.7765,1668.7855,38359.0,52225.0,0.59,Echolocation,20220826_093000.WAV,
1668.8775,1668.8875,38359.0,57923.0,0.614,Echolocation,20220826_093000.WAV,
1668.9915,1669.0013,39218.0,50297.0,0.56,Echolocation,20220826_093000.WAV,
1669.1635,1669.1753,39218.0,56183.0,0.565,Echolocation,20220826_093000.WAV,
1669.2685,1669.2771,39218.0,48771.0,0.541,Echolocation,20220826_093000.WAV,
1669.4505,1669.4612,39218.0,53349.0,0.568,Echolocation,20220826_093000.WAV,
1669.6855,1669.6936,39218.0,55422.0,0.658,Echolocation,20220826_093000.WAV,
1670.2065,1670.2137,39218.0,46854.0,0.533,Echolocation,20220826_093000.WAV,
1670.5205,1670.5283,39218.0,47771.0,0.537,Echolocation,20220826_093000.WAV,
1673.5275,1673.5356,38359.0,51178.0,0.531,Echolocation,20220826_093000.WAV,
1673.6335,1673.6419,39218.0,52486.0,0.527,Echolocation,20220826_093000.WAV,
