Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	detection_confidence	input_file	Selection	View	Channel
265.2385	265.2528	23750.0	27573.0	Echolocation	0.526	20220826_070000.WAV	104	Waveform 1	1
265.5345	265.5501	23750.0	27686.0	Echolocation	0.629	20220826_070000.WAV	105	Waveform 1	1
265.8165	265.832	23750.0	28224.0	Echolocation	0.703	20220826_070000.WAV	106	Waveform 1	1
266.1015	266.1171	23750.0	27984.0	Echolocation	0.672	20220826_070000.WAV	107	Waveform 1	1
266.3785	266.3934	23750.0	27452.0	Echolocation	0.603	20220826_070000.WAV	108	Waveform 1	1
266.6905	266.7058	23750.0	27727.0	Echolocation	0.69	20220826_070000.WAV	109	Waveform 1	1
266.8445	266.8598	23750.0	28725.0	Echolocation	0.559	20220826_070000.WAV	110	Waveform 1	1
267.0215	267.0359	23750.0	28508.0	Echolocation	0.545	20220826_070000.WAV	111	Waveform 1	1
267.1475	267.1577	25468.0	31008.0	Echolocation	0.58	20220826_070000.WAV	112	Waveform 1	1
267.3065	267.32	23750.0	29522.0	Echolocation	0.701	20220826_070000.WAV	113	Waveform 1	1
268.0355	268.0513	23750.0	27858.0	Echolocation	0.656	20220826_070000.WAV	114	Waveform 1	1
268.6135	268.6267	23750.0	28716.0	Echolocation	0.615	20220826_070000.WAV	115	Waveform 1	1
270.3175	270.333	23750.0	27457.0	Echolocation	0.577	20220826_070000.WAV	1	Waveform 1	1
271.7795	271.7971	23750.0	27205.0	Echolocation	0.63	20220826_070000.WAV	2	Waveform 1	1
273.7145	273.7324	23750.0	28992.0	Echolocation	0.528	20220826_070000.WAV	3	Waveform 1	1
274.8945	274.9094	23750.0	27710.0	Echolocation	0.661	20220826_070000.WAV	4	Waveform 1	1
275.1705	275.1866	24609.0	27851.0	Echolocation	0.537	20220826_070000.WAV	5	Waveform 1	1
275.7505	275.7641	23750.0	28672.0	Echolocation	0.699	20220826_070000.WAV	6	Waveform 1	1
276.0385	276.0548	23750.0	28295.0	Echolocation	0.517	20220826_070000.WAV	7	Waveform 1	1
277.2855	277.3004	22890.0	26661.0	Echolocation	0.549	20220826_070000.WAV	8	Waveform 1	1
277.5775	277.593	22890.0	27396.0	Echolocation	0.595	20220826_070000.WAV	9	Waveform 1	1
278.4275	278.4466	22890.0	26732.0	Echolocation	0.508	20220826_070000.WAV	10	Waveform 1	1
278.7225	278.738	22890.0	27118.0	Echolocation	0.7	20220826_070000.WAV	11	Waveform 1	1
279.3165	279.3306	23750.0	28317.0	Echolocation	0.618	20220826_070000.WAV	12	Waveform 1	1
280.0925	280.0997	41796.0	54078.0	Echolocation	0.516	20220826_070000.WAV	13	Waveform 1	1
280.2095	280.2246	24609.0	28901.0	Echolocation	0.581	20220826_070000.WAV	14	Waveform 1	1
280.2715	280.2849	22890.0	29168.0	Echolocation	0.627	20220826_070000.WAV	15	Waveform 1	1
280.4275	280.4426	23750.0	27669.0	Echolocation	0.597	20220826_070000.WAV	16	Waveform 1	1
280.5585	280.5701	24609.0	29030.0	Echolocation	0.58	20220826_070000.WAV	17	Waveform 1	1
280.7015	280.7136	23750.0	29516.0	Echolocation	0.568	20220826_070000.WAV	18	Waveform 1	1
280.8625	280.877	24609.0	29645.0	Echolocation	0.592	20220826_070000.WAV	19	Waveform 1	1
280.9705	280.9779	42656.0	62339.0	Echolocation	0.5	20220826_070000.WAV	20	Waveform 1	1
280.9875	281.0017	24609.0	28819.0	Echolocation	0.538	20220826_070000.WAV	21	Waveform 1	1
281.7315	281.7483	22890.0	27370.0	Echolocation	0.543	20220826_070000.WAV	22	Waveform 1	1
282.0315	282.0495	22890.0	27366.0	Echolocation	0.574	20220826_070000.WAV	23	Waveform 1	1
282.4725	282.4883	23750.0	28325.0	Echolocation	0.569	20220826_070000.WAV	24	Waveform 1	1
282.8075	282.8134	41796.0	62647.0	Echolocation	0.526	20220826_070000.WAV	25	Waveform 1	1
282.8855	282.9009	23750.0	28263.0	Echolocation	0.509	20220826_070000.WAV	26	Waveform 1	1
282.9605	282.9752	24609.0	28444.0	Echolocation	0.52	20220826_070000.WAV	27	Waveform 1	1
283.3605	283.3762	23750.0	28478.0	Echolocation	0.562	20220826_070000.WAV	28	Waveform 1	1
283.8935	283.9082	23750.0	27486.0	Echolocation	0.524	20220826_070000.WAV	29	Waveform 1	1
284.4295	284.4461	22890.0	27729.0	Echolocation	0.512	20220826_070000.WAV	30	Waveform 1	1
286.3605	286.3774	23750.0	27640.0	Echolocation	0.571	20220826_070000.WAV	31	Waveform 1	1
286.6675	286.6865	22890.0	26788.0	Echolocation	0.62	20220826_070000.WAV	32	Waveform 1	1
286.9705	286.9879	22890.0	27809.0	Echolocation	0.524	20220826_070000.WAV	33	Waveform 1	1
287.7125	287.7304	23750.0	27738.0	Echolocation	0.567	20220826_070000.WAV	34	Waveform 1	1
288.1465	288.1647	22890.0	30569.0	Echolocation	0.541	20220826_070000.WAV	35	Waveform 1	1
288.3145	288.3306	23750.0	31270.0	Echolocation	0.591	20220826_070000.WAV	36	Waveform 1	1
288.6015	288.6165	24609.0	32103.0	Echolocation	0.53	20220826_070000.WAV	37	Waveform 1	1
288.9015	288.9177	22890.0	28802.0	Echolocation	0.54	20220826_070000.WAV	38	Waveform 1	1
289.3625	289.3767	22890.0	30371.0	Echolocation	0.595	20220826_070000.WAV	39	Waveform 1	1
289.5085	289.5221	24609.0	33860.0	Echolocation	0.596	20220826_070000.WAV	40	Waveform 1	1
289.8005	289.8152	23750.0	33710.0	Echolocation	0.61	20220826_070000.WAV	41	Waveform 1	1
290.1065	290.1214	23750.0	34270.0	Echolocation	0.632	20220826_070000.WAV	42	Waveform 1	1
290.4075	290.4227	22890.0	29973.0	Echolocation	0.619	20220826_070000.WAV	43	Waveform 1	1
290.8465	290.8619	22890.0	31817.0	Echolocation	0.633	20220826_070000.WAV	44	Waveform 1	1
291.1555	291.1715	22890.0	28464.0	Echolocation	0.599	20220826_070000.WAV	45	Waveform 1	1
291.3105	291.326	23750.0	32017.0	Echolocation	0.704	20220826_070000.WAV	46	Waveform 1	1
291.4385	291.4523	24609.0	34630.0	Echolocation	0.663	20220826_070000.WAV	47	Waveform 1	1
291.5835	291.5978	24609.0	35706.0	Echolocation	0.667	20220826_070000.WAV	48	Waveform 1	1
291.7415	291.7547	24609.0	33696.0	Echolocation	0.615	20220826_070000.WAV	49	Waveform 1	1
292.0225	292.03679999999997	23750.0	32260.0	Echolocation	0.622	20220826_070000.WAV	50	Waveform 1	1
292.1685	292.1827	23750.0	33016.0	Echolocation	0.645	20220826_070000.WAV	51	Waveform 1	1
292.2915	292.3044	23750.0	34921.0	Echolocation	0.699	20220826_070000.WAV	52	Waveform 1	1
292.3885	292.3987	25468.0	34475.0	Echolocation	0.683	20220826_070000.WAV	53	Waveform 1	1
292.4845	292.494	25468.0	34018.0	Echolocation	0.585	20220826_070000.WAV	54	Waveform 1	1
292.5845	292.5932	26328.0	34178.0	Echolocation	0.541	20220826_070000.WAV	55	Waveform 1	1
293.6515	293.6636	23750.0	33033.0	Echolocation	0.723	20220826_070000.WAV	56	Waveform 1	1
293.8925	293.9075	23750.0	31599.0	Echolocation	0.678	20220826_070000.WAV	57	Waveform 1	1
294.1145	294.1286	22890.0	33006.0	Echolocation	0.682	20220826_070000.WAV	58	Waveform 1	1
294.2995	294.3133	23750.0	33274.0	Echolocation	0.698	20220826_070000.WAV	59	Waveform 1	1
294.5735	294.5879	23750.0	33925.0	Echolocation	0.63	20220826_070000.WAV	60	Waveform 1	1
294.8585	294.8727	23750.0	32392.0	Echolocation	0.646	20220826_070000.WAV	61	Waveform 1	1
295.14549999999997	295.1637	22890.0	32058.0	Echolocation	0.566	20220826_070000.WAV	62	Waveform 1	1
295.4345	295.4492	23750.0	32225.0	Echolocation	0.645	20220826_070000.WAV	63	Waveform 1	1
295.7285	295.7429	22890.0	31180.0	Echolocation	0.637	20220826_070000.WAV	64	Waveform 1	1
295.8825	295.901	22890.0	33009.0	Echolocation	0.57	20220826_070000.WAV	65	Waveform 1	1
296.0155	296.0284	24609.0	31793.0	Echolocation	0.566	20220826_070000.WAV	66	Waveform 1	1
296.1355	296.1486	23750.0	33672.0	Echolocation	0.703	20220826_070000.WAV	67	Waveform 1	1
296.2715	296.2847	23750.0	33207.0	Echolocation	0.656	20220826_070000.WAV	68	Waveform 1	1
296.3915	296.4049	26328.0	31198.0	Echolocation	0.5	20220826_070000.WAV	69	Waveform 1	1
296.4235	296.4387	23750.0	33213.0	Echolocation	0.618	20220826_070000.WAV	70	Waveform 1	1
296.5735	296.5869	23750.0	33452.0	Echolocation	0.644	20220826_070000.WAV	71	Waveform 1	1
296.72950000000003	296.7425	24609.0	33540.0	Echolocation	0.69	20220826_070000.WAV	72	Waveform 1	1
296.8645	296.8739	25468.0	33790.0	Echolocation	0.714	20220826_070000.WAV	73	Waveform 1	1
296.9825	296.9907	25468.0	34600.0	Echolocation	0.577	20220826_070000.WAV	74	Waveform 1	1
297.0815	297.0898	25468.0	34865.0	Echolocation	0.568	20220826_070000.WAV	75	Waveform 1	1
297.1605	297.1686	25468.0	38041.0	Echolocation	0.548	20220826_070000.WAV	76	Waveform 1	1
297.60450000000003	297.6183	25468.0	29923.0	Echolocation	0.546	20220826_070000.WAV	77	Waveform 1	1
297.8915	297.9045	22890.0	32458.0	Echolocation	0.669	20220826_070000.WAV	78	Waveform 1	1
298.0655	298.0791	22890.0	31693.0	Echolocation	0.653	20220826_070000.WAV	79	Waveform 1	1
298.1465	298.1611	25468.0	29449.0	Echolocation	0.544	20220826_070000.WAV	80	Waveform 1	1
298.3535	298.3701	22890.0	35967.0	Echolocation	0.653	20220826_070000.WAV	81	Waveform 1	1
298.6475	298.661	22890.0	31317.0	Echolocation	0.631	20220826_070000.WAV	82	Waveform 1	1
298.9565	298.9717	22890.0	33270.0	Echolocation	0.653	20220826_070000.WAV	83	Waveform 1	1
299.1355	299.1503	22890.0	31067.0	Echolocation	0.643	20220826_070000.WAV	84	Waveform 1	1
299.41949999999997	299.43240000000003	22890.0	31135.0	Echolocation	0.665	20220826_070000.WAV	85	Waveform 1	1
299.7215	299.7367	22890.0	33759.0	Echolocation	0.652	20220826_070000.WAV	86	Waveform 1	1
299.8645	299.8796	25468.0	29405.0	Echolocation	0.548	20220826_070000.WAV	87	Waveform 1	1
300.0245	300.0359	23750.0	31460.0	Echolocation	0.665	20220826_070000.WAV	1	Waveform 1	1
300.3245	300.3368	23750.0	33579.0	Echolocation	0.703	20220826_070000.WAV	2	Waveform 1	1
300.6285	300.6419	23750.0	29700.0	Echolocation	0.643	20220826_070000.WAV	3	Waveform 1	1
300.9155	300.9276	23750.0	32712.0	Echolocation	0.684	20220826_070000.WAV	4	Waveform 1	1
301.2045	301.2174	23750.0	30936.0	Echolocation	0.634	20220826_070000.WAV	5	Waveform 1	1
301.6385	301.6523	23750.0	31515.0	Echolocation	0.665	20220826_070000.WAV	6	Waveform 1	1
301.9245	301.9379	23750.0	31243.0	Echolocation	0.643	20220826_070000.WAV	7	Waveform 1	1
302.0885	302.1026	23750.0	32374.0	Echolocation	0.616	20220826_070000.WAV	8	Waveform 1	1
302.3865	302.3983	24609.0	32792.0	Echolocation	0.662	20220826_070000.WAV	9	Waveform 1	1
302.6825	302.6947	22890.0	29038.0	Echolocation	0.587	20220826_070000.WAV	10	Waveform 1	1
303.0065	303.0195	26328.0	32375.0	Echolocation	0.65	20220826_070000.WAV	11	Waveform 1	1
303.4165	303.4281	25468.0	31304.0	Echolocation	0.609	20220826_070000.WAV	12	Waveform 1	1
304.3875	304.4017	25468.0	30992.0	Echolocation	0.566	20220826_070000.WAV	13	Waveform 1	1
307.5145	307.5242	25468.0	32229.0	Echolocation	0.556	20220826_070000.WAV	14	Waveform 1	1
307.6685	307.6799	26328.0	32890.0	Echolocation	0.502	20220826_070000.WAV	15	Waveform 1	1
307.9305	307.9437	25468.0	30651.0	Echolocation	0.581	20220826_070000.WAV	16	Waveform 1	1
308.2865	308.3001	24609.0	32956.0	Echolocation	0.591	20220826_070000.WAV	17	Waveform 1	1
308.5545	308.5674	25468.0	30687.0	Echolocation	0.613	20220826_070000.WAV	18	Waveform 1	1
308.8165	308.8292	25468.0	30874.0	Echolocation	0.529	20220826_070000.WAV	19	Waveform 1	1
309.0845	309.0968	25468.0	29427.0	Echolocation	0.622	20220826_070000.WAV	20	Waveform 1	1
309.3585	309.3728	25468.0	31613.0	Echolocation	0.567	20220826_070000.WAV	21	Waveform 1	1
310.0305	310.0431	25468.0	30693.0	Echolocation	0.508	20220826_070000.WAV	22	Waveform 1	1
310.5655	310.5798	24609.0	30691.0	Echolocation	0.526	20220826_070000.WAV	23	Waveform 1	1
310.8325	310.8471	24609.0	29920.0	Echolocation	0.534	20220826_070000.WAV	24	Waveform 1	1
311.1045	311.1167	25468.0	30308.0	Echolocation	0.554	20220826_070000.WAV	25	Waveform 1	1
311.4975	311.5097	25468.0	29206.0	Echolocation	0.546	20220826_070000.WAV	26	Waveform 1	1
313.7185	313.7327	25468.0	30078.0	Echolocation	0.518	20220826_070000.WAV	27	Waveform 1	1
323.2645	323.2762	25468.0	32060.0	Echolocation	0.521	20220826_070000.WAV	28	Waveform 1	1
323.5245	323.5378	26328.0	30692.0	Echolocation	0.533	20220826_070000.WAV	29	Waveform 1	1
323.7755	323.7886	26328.0	32498.0	Echolocation	0.534	20220826_070000.WAV	30	Waveform 1	1
324.4105	324.4242	26328.0	32014.0	Echolocation	0.534	20220826_070000.WAV	31	Waveform 1	1
324.6785	324.6916	25468.0	31708.0	Echolocation	0.513	20220826_070000.WAV	32	Waveform 1	1
324.8245	324.8373	26328.0	34172.0	Echolocation	0.604	20220826_070000.WAV	33	Waveform 1	1
325.3325	325.347	25468.0	33403.0	Echolocation	0.547	20220826_070000.WAV	34	Waveform 1	1
325.4845	325.498	26328.0	35724.0	Echolocation	0.634	20220826_070000.WAV	35	Waveform 1	1
325.7345	325.7506	27187.0	32639.0	Echolocation	0.546	20220826_070000.WAV	36	Waveform 1	1
326.2605	326.2747	26328.0	34266.0	Echolocation	0.582	20220826_070000.WAV	37	Waveform 1	1
326.5025	326.514	24609.0	30144.0	Echolocation	0.636	20220826_070000.WAV	38	Waveform 1	1
326.6665	326.6801	25468.0	33987.0	Echolocation	0.621	20220826_070000.WAV	39	Waveform 1	1
326.9325	326.9463	26328.0	33100.0	Echolocation	0.543	20220826_070000.WAV	40	Waveform 1	1
327.4565	327.4711	25468.0	33545.0	Echolocation	0.546	20220826_070000.WAV	41	Waveform 1	1
327.7315	327.7461	25468.0	32586.0	Echolocation	0.524	20220826_070000.WAV	42	Waveform 1	1
327.9905	328.00260000000003	26328.0	32770.0	Echolocation	0.584	20220826_070000.WAV	43	Waveform 1	1
328.3985	328.4119	24609.0	29527.0	Echolocation	0.631	20220826_070000.WAV	44	Waveform 1	1
328.5405	328.5566	24609.0	29229.0	Echolocation	0.505	20220826_070000.WAV	45	Waveform 1	1
328.6945	328.7108	23750.0	29016.0	Echolocation	0.584	20220826_070000.WAV	46	Waveform 1	1
328.9315	328.9474	24609.0	29931.0	Echolocation	0.523	20220826_070000.WAV	47	Waveform 1	1
329.0895	329.10360000000003	25468.0	31969.0	Echolocation	0.634	20220826_070000.WAV	48	Waveform 1	1
329.6235	329.6385	25468.0	30235.0	Echolocation	0.584	20220826_070000.WAV	49	Waveform 1	1
329.7855	329.7991	25468.0	32207.0	Echolocation	0.625	20220826_070000.WAV	50	Waveform 1	1
330.0505	330.064	24609.0	29610.0	Echolocation	0.552	20220826_070000.WAV	1	Waveform 1	1
330.1625	330.1793	24609.0	27980.0	Echolocation	0.578	20220826_070000.WAV	2	Waveform 1	1
330.3265	330.3413	24609.0	30455.0	Echolocation	0.581	20220826_070000.WAV	3	Waveform 1	1
330.4385	330.4534	24609.0	28590.0	Echolocation	0.59	20220826_070000.WAV	4	Waveform 1	1
330.6085	330.6226	24609.0	28563.0	Echolocation	0.553	20220826_070000.WAV	5	Waveform 1	1
330.8875	330.9019	24609.0	28590.0	Echolocation	0.573	20220826_070000.WAV	6	Waveform 1	1
332.0355	332.054	23750.0	27473.0	Echolocation	0.525	20220826_070000.WAV	7	Waveform 1	1
344.9885	345.0018	24609.0	29242.0	Echolocation	0.505	20220826_070000.WAV	8	Waveform 1	1
345.5625	345.5782	23750.0	28626.0	Echolocation	0.523	20220826_070000.WAV	9	Waveform 1	1
346.5815	346.5964	24609.0	28854.0	Echolocation	0.54	20220826_070000.WAV	10	Waveform 1	1
346.7015	346.7168	24609.0	28149.0	Echolocation	0.553	20220826_070000.WAV	11	Waveform 1	1
347.4165	347.4317	23750.0	29016.0	Echolocation	0.609	20220826_070000.WAV	12	Waveform 1	1
349.3735	349.3871	23750.0	29105.0	Echolocation	0.643	20220826_070000.WAV	13	Waveform 1	1
350.0975	350.1108	24609.0	28860.0	Echolocation	0.572	20220826_070000.WAV	14	Waveform 1	1
351.4385	351.4519	26328.0	32223.0	Echolocation	0.55	20220826_070000.WAV	15	Waveform 1	1
353.2155	353.2267	27187.0	31262.0	Echolocation	0.564	20220826_070000.WAV	16	Waveform 1	1
355.0185	355.0302	26328.0	32059.0	Echolocation	0.597	20220826_070000.WAV	17	Waveform 1	1
355.8965	355.9097	25468.0	32037.0	Echolocation	0.585	20220826_070000.WAV	18	Waveform 1	1
356.2085	356.2212	25468.0	31249.0	Echolocation	0.535	20220826_070000.WAV	19	Waveform 1	1
356.4955	356.5082	26328.0	33040.0	Echolocation	0.643	20220826_070000.WAV	20	Waveform 1	1
356.7855	356.7985	24609.0	30005.0	Echolocation	0.531	20220826_070000.WAV	21	Waveform 1	1
357.0905	357.1022	26328.0	31708.0	Echolocation	0.533	20220826_070000.WAV	22	Waveform 1	1
357.5455	357.5584	26328.0	32470.0	Echolocation	0.582	20220826_070000.WAV	23	Waveform 1	1
357.8275	357.8388	25468.0	31871.0	Echolocation	0.525	20220826_070000.WAV	24	Waveform 1	1
358.4115	358.4223	27187.0	33921.0	Echolocation	0.6	20220826_070000.WAV	25	Waveform 1	1
358.7165	358.728	25468.0	31895.0	Echolocation	0.592	20220826_070000.WAV	26	Waveform 1	1
359.0125	359.024	26328.0	32550.0	Echolocation	0.667	20220826_070000.WAV	27	Waveform 1	1
359.4425	359.4557	25468.0	30779.0	Echolocation	0.525	20220826_070000.WAV	28	Waveform 1	1
359.7315	359.743	26328.0	32560.0	Echolocation	0.575	20220826_070000.WAV	29	Waveform 1	1
360.1735	360.1885	24609.0	29312.0	Echolocation	0.528	20220826_070000.WAV	1	Waveform 1	1
360.5105	360.5233	26328.0	33801.0	Echolocation	0.597	20220826_070000.WAV	2	Waveform 1	1
360.9195	360.9325	25468.0	29469.0	Echolocation	0.633	20220826_070000.WAV	3	Waveform 1	1
360.9715	360.9836	26328.0	33379.0	Echolocation	0.625	20220826_070000.WAV	4	Waveform 1	1
361.2615	361.2745	24609.0	31353.0	Echolocation	0.574	20220826_070000.WAV	5	Waveform 1	1
361.5715	361.5825	27187.0	33973.0	Echolocation	0.602	20220826_070000.WAV	6	Waveform 1	1
361.8845	361.8958	25468.0	31795.0	Echolocation	0.593	20220826_070000.WAV	7	Waveform 1	1
362.1865	362.1984	26328.0	34885.0	Echolocation	0.644	20220826_070000.WAV	8	Waveform 1	1
362.6345	362.6471	25468.0	30141.0	Echolocation	0.55	20220826_070000.WAV	9	Waveform 1	1
362.8015	362.8113	27187.0	33572.0	Echolocation	0.61	20220826_070000.WAV	10	Waveform 1	1
363.2465	363.2591	26328.0	34576.0	Echolocation	0.612	20220826_070000.WAV	11	Waveform 1	1
363.8485	363.8594	26328.0	32252.0	Echolocation	0.619	20220826_070000.WAV	12	Waveform 1	1
364.9835	364.9947	25468.0	31291.0	Echolocation	0.509	20220826_070000.WAV	13	Waveform 1	1
365.4145	365.4286	24609.0	30577.0	Echolocation	0.591	20220826_070000.WAV	14	Waveform 1	1
365.8185	365.8304	26328.0	31992.0	Echolocation	0.586	20220826_070000.WAV	15	Waveform 1	1
366.1015	366.1151	23750.0	29535.0	Echolocation	0.542	20220826_070000.WAV	16	Waveform 1	1
366.5565	366.5698	24609.0	29309.0	Echolocation	0.583	20220826_070000.WAV	17	Waveform 1	1
366.8505	366.8651	25468.0	29793.0	Echolocation	0.508	20220826_070000.WAV	18	Waveform 1	1
366.9705	366.9821	26328.0	31085.0	Echolocation	0.593	20220826_070000.WAV	19	Waveform 1	1
367.0335	367.0486	24609.0	28745.0	Echolocation	0.524	20220826_070000.WAV	20	Waveform 1	1
367.2945	367.3082	24609.0	30507.0	Echolocation	0.624	20220826_070000.WAV	21	Waveform 1	1
367.4085	367.4203	26328.0	31678.0	Echolocation	0.559	20220826_070000.WAV	22	Waveform 1	1
367.7285	367.7426	24609.0	28689.0	Echolocation	0.578	20220826_070000.WAV	23	Waveform 1	1
367.8205	367.8315	26328.0	31972.0	Echolocation	0.596	20220826_070000.WAV	24	Waveform 1	1
368.0865	368.0997	24609.0	30178.0	Echolocation	0.573	20220826_070000.WAV	25	Waveform 1	1
368.6225	368.6372	24609.0	29143.0	Echolocation	0.599	20220826_070000.WAV	26	Waveform 1	1
369.5235	369.5369	24609.0	29603.0	Echolocation	0.573	20220826_070000.WAV	27	Waveform 1	1
370.8815	370.8982	24609.0	28366.0	Echolocation	0.576	20220826_070000.WAV	28	Waveform 1	1
371.7455	371.7635	24609.0	29178.0	Echolocation	0.559	20220826_070000.WAV	29	Waveform 1	1
371.8975	371.9128	24609.0	28378.0	Echolocation	0.573	20220826_070000.WAV	30	Waveform 1	1
372.4755	372.4912	25468.0	29077.0	Echolocation	0.616	20220826_070000.WAV	31	Waveform 1	1
373.1735	373.1884	25468.0	28731.0	Echolocation	0.649	20220826_070000.WAV	32	Waveform 1	1
373.9035	373.9208	24609.0	27823.0	Echolocation	0.621	20220826_070000.WAV	33	Waveform 1	1
374.0365	374.0496	25468.0	29728.0	Echolocation	0.629	20220826_070000.WAV	34	Waveform 1	1
374.6385	374.6531	24609.0	29190.0	Echolocation	0.674	20220826_070000.WAV	35	Waveform 1	1
374.7965	374.8097	25468.0	30319.0	Echolocation	0.686	20220826_070000.WAV	36	Waveform 1	1
375.0875	375.1046	24609.0	27642.0	Echolocation	0.556	20220826_070000.WAV	37	Waveform 1	1
375.3935	375.4094	24609.0	27593.0	Echolocation	0.698	20220826_070000.WAV	38	Waveform 1	1
375.8265	375.8432	24609.0	27696.0	Echolocation	0.531	20220826_070000.WAV	39	Waveform 1	1
375.9655	375.9806	24609.0	27785.0	Echolocation	0.581	20220826_070000.WAV	40	Waveform 1	1
376.27049999999997	376.2874	24609.0	28112.0	Echolocation	0.629	20220826_070000.WAV	41	Waveform 1	1
376.72950000000003	376.75	23750.0	28090.0	Echolocation	0.508	20220826_070000.WAV	42	Waveform 1	1
377.0285	377.04449999999997	23750.0	27991.0	Echolocation	0.686	20220826_070000.WAV	43	Waveform 1	1
377.7745	377.7937	23750.0	26688.0	Echolocation	0.655	20220826_070000.WAV	44	Waveform 1	1
378.1985	378.2163	23750.0	27496.0	Echolocation	0.553	20220826_070000.WAV	45	Waveform 1	1
378.4965	378.5117	23750.0	28367.0	Echolocation	0.672	20220826_070000.WAV	46	Waveform 1	1
378.6315	378.6473	24609.0	28349.0	Echolocation	0.585	20220826_070000.WAV	47	Waveform 1	1
379.0425	379.0593	24609.0	27734.0	Echolocation	0.62	20220826_070000.WAV	48	Waveform 1	1
379.3265	379.3434	23750.0	27726.0	Echolocation	0.637	20220826_070000.WAV	49	Waveform 1	1
379.7475	379.7656	23750.0	27654.0	Echolocation	0.604	20220826_070000.WAV	50	Waveform 1	1
380.1865	380.2027	23750.0	27497.0	Echolocation	0.693	20220826_070000.WAV	51	Waveform 1	1
380.6075	380.625	23750.0	27755.0	Echolocation	0.698	20220826_070000.WAV	52	Waveform 1	1
381.0535	381.0715	24609.0	26461.0	Echolocation	0.608	20220826_070000.WAV	53	Waveform 1	1
381.6675	381.6813	24609.0	28453.0	Echolocation	0.724	20220826_070000.WAV	54	Waveform 1	1
382.1155	382.1314	23750.0	28484.0	Echolocation	0.543	20220826_070000.WAV	55	Waveform 1	1
382.2685	382.2804	25468.0	30614.0	Echolocation	0.622	20220826_070000.WAV	56	Waveform 1	1
382.4185	382.4323	24609.0	28924.0	Echolocation	0.508	20220826_070000.WAV	57	Waveform 1	1
382.7125	382.7297	23750.0	28140.0	Echolocation	0.68	20220826_070000.WAV	58	Waveform 1	1
382.8685	382.884	23750.0	28008.0	Echolocation	0.642	20220826_070000.WAV	59	Waveform 1	1
383.0145	383.0302	24609.0	31421.0	Echolocation	0.611	20220826_070000.WAV	60	Waveform 1	1
383.1585	383.1708	24609.0	32959.0	Echolocation	0.693	20220826_070000.WAV	61	Waveform 1	1
383.2765	383.2861	25468.0	32419.0	Echolocation	0.669	20220826_070000.WAV	62	Waveform 1	1
383.3745	383.3852	25468.0	31750.0	Echolocation	0.569	20220826_070000.WAV	63	Waveform 1	1
383.4775	383.4873	25468.0	33208.0	Echolocation	0.647	20220826_070000.WAV	64	Waveform 1	1
384.3205	384.3343	24609.0	30119.0	Echolocation	0.623	20220826_070000.WAV	65	Waveform 1	1
384.7905	384.8057	23750.0	29179.0	Echolocation	0.585	20220826_070000.WAV	66	Waveform 1	1
385.4375	385.4533	24609.0	28962.0	Echolocation	0.598	20220826_070000.WAV	67	Waveform 1	1
386.3745	386.3894	25468.0	28993.0	Echolocation	0.504	20220826_070000.WAV	68	Waveform 1	1
387.5485	387.5635	24609.0	29245.0	Echolocation	0.558	20220826_070000.WAV	69	Waveform 1	1
387.8745	387.8873	25468.0	30497.0	Echolocation	0.621	20220826_070000.WAV	70	Waveform 1	1
388.4135	388.4294	25468.0	28596.0	Echolocation	0.604	20220826_070000.WAV	71	Waveform 1	1
389.1225	389.1388	25468.0	28432.0	Echolocation	0.537	20220826_070000.WAV	72	Waveform 1	1
389.4375	389.4515	25468.0	30061.0	Echolocation	0.666	20220826_070000.WAV	73	Waveform 1	1
389.7565	389.7702	25468.0	29343.0	Echolocation	0.67	20220826_070000.WAV	74	Waveform 1	1
390.3355	390.3528	24609.0	28986.0	Echolocation	0.611	20220826_070000.WAV	1	Waveform 1	1
391.0715	391.0877	24609.0	29087.0	Echolocation	0.637	20220826_070000.WAV	2	Waveform 1	1
391.3865	391.4028	24609.0	28937.0	Echolocation	0.541	20220826_070000.WAV	3	Waveform 1	1
391.8225	391.84	24609.0	27987.0	Echolocation	0.561	20220826_070000.WAV	4	Waveform 1	1
392.2625	392.2786	24609.0	29124.0	Echolocation	0.504	20220826_070000.WAV	5	Waveform 1	1
392.7045	392.7206	24609.0	27765.0	Echolocation	0.579	20220826_070000.WAV	6	Waveform 1	1
393.1405	393.1577	24609.0	27728.0	Echolocation	0.525	20220826_070000.WAV	7	Waveform 1	1
393.5775	393.5935	24609.0	27706.0	Echolocation	0.601	20220826_070000.WAV	8	Waveform 1	1
394.2855	394.3021	24609.0	28680.0	Echolocation	0.547	20220826_070000.WAV	9	Waveform 1	1
394.5705	394.5875	24609.0	28504.0	Echolocation	0.561	20220826_070000.WAV	10	Waveform 1	1
395.3075	395.3249	24609.0	27721.0	Echolocation	0.557	20220826_070000.WAV	11	Waveform 1	1
405.4635	405.4785	24609.0	28163.0	Echolocation	0.571	20220826_070000.WAV	12	Waveform 1	1
413.6005	413.6141	24609.0	28066.0	Echolocation	0.54	20220826_070000.WAV	13	Waveform 1	1
419.5155	419.5342	24609.0	27787.0	Echolocation	0.57	20220826_070000.WAV	14	Waveform 1	1
420.6955	420.7112	25468.0	28502.0	Echolocation	0.501	20220826_070000.WAV	1	Waveform 1	1
