start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file
1302.7175,1302.7323,23750.0,29629.0,Echolocation,Nyctalus leisleri,0.464,0.658,-1,../../Downloads/20210910_030000_1spad.WAV
1302.8715,1302.8863,23750.0,29868.0,Echolocation,Nyctalus leisleri,0.542,0.728,-1,../../Downloads/20210910_030000_1spad.WAV
1303.0155,1303.0298,23750.0,29968.0,Echolocation,Nyctalus leisleri,0.55,0.707,-1,../../Downloads/20210910_030000_1spad.WAV
1303.1645,1303.1776,24609.0,30626.0,Echolocation,Nyctalus leisleri,0.399,0.669,-1,../../Downloads/20210910_030000_1spad.WAV
1303.2965,1303.3095,24609.0,29835.0,Echolocation,Nyctalus leisleri,0.448,0.674,-1,../../Downloads/20210910_030000_1spad.WAV
1303.4385,1303.4518,24609.0,30649.0,Echolocation,Nyctalus leisleri,0.466,0.701,-1,../../Downloads/20210910_030000_1spad.WAV
1303.7065,1303.7207,23750.0,29765.0,Echolocation,Nyctalus leisleri,0.552,0.704,-1,../../Downloads/20210910_030000_1spad.WAV
1303.8395,1303.8519000000001,23750.0,29837.0,Echolocation,Nyctalus leisleri,0.601,0.709,-1,../../Downloads/20210910_030000_1spad.WAV
1303.9765,1303.9913,23750.0,31988.0,Echolocation,Nyctalus leisleri,0.37,0.669,-1,../../Downloads/20210910_030000_1spad.WAV
1304.2305,1304.2443,23750.0,29196.0,Echolocation,Nyctalus leisleri,0.571,0.698,-1,../../Downloads/20210910_030000_1spad.WAV
1304.4995,1304.5146,23750.0,28576.0,Echolocation,Nyctalus leisleri,0.573,0.668,-1,../../Downloads/20210910_030000_1spad.WAV
1304.6095,1304.6237,24609.0,30468.0,Echolocation,Nyctalus leisleri,0.408,0.64,-1,../../Downloads/20210910_030000_1spad.WAV
1304.6805,1304.6901,25468.0,32007.0,Echolocation,Nyctalus leisleri,0.453,0.616,-1,../../Downloads/20210910_030000_1spad.WAV
1304.7985,1304.8125,24609.0,30670.0,Echolocation,Nyctalus leisleri,0.468,0.71,-1,../../Downloads/20210910_030000_1spad.WAV
1304.9285,1304.9436,23750.0,28655.0,Echolocation,Nyctalus leisleri,0.46,0.627,-1,../../Downloads/20210910_030000_1spad.WAV
1305.1925,1305.2093,23750.0,32337.0,Echolocation,Nyctalus leisleri,0.509,0.641,-1,../../Downloads/20210910_030000_1spad.WAV
1305.3445,1305.3582,24609.0,29398.0,Echolocation,Nyctalus leisleri,0.409,0.558,-1,../../Downloads/20210910_030000_1spad.WAV
1305.4865,1305.5005,23750.0,28336.0,Echolocation,Nyctalus leisleri,0.439,0.598,-1,../../Downloads/20210910_030000_1spad.WAV
1305.6325,1305.6456,23750.0,29505.0,Echolocation,Nyctalus leisleri,0.553,0.697,-1,../../Downloads/20210910_030000_1spad.WAV
1305.9035,1305.9172,23750.0,28671.0,Echolocation,Nyctalus leisleri,0.522,0.65,-1,../../Downloads/20210910_030000_1spad.WAV
1306.0575,1306.0704,24609.0,29875.0,Echolocation,Nyctalus leisleri,0.487,0.659,-1,../../Downloads/20210910_030000_1spad.WAV
1306.3265,1306.3401,23750.0,28610.0,Echolocation,Nyctalus leisleri,0.614,0.717,-1,../../Downloads/20210910_030000_1spad.WAV
1306.5905,1306.6055,23750.0,28418.0,Echolocation,Nyctalus leisleri,0.423,0.596,-1,../../Downloads/20210910_030000_1spad.WAV
1306.8565,1306.8674,25468.0,31644.0,Echolocation,Nyctalus leisleri,0.259,0.505,-1,../../Downloads/20210910_030000_1spad.WAV
1307.2405,1307.2539,23750.0,28868.0,Echolocation,Nyctalus leisleri,0.356,0.519,-1,../../Downloads/20210910_030000_1spad.WAV
1307.7635,1307.7772,23750.0,28386.0,Echolocation,Nyctalus leisleri,0.438,0.56,-1,../../Downloads/20210910_030000_1spad.WAV
1307.8445,1307.8593,24609.0,28555.0,Echolocation,Nyctalus leisleri,0.441,0.603,-1,../../Downloads/20210910_030000_1spad.WAV
1308.2915,1308.308,23750.0,27486.0,Echolocation,Nyctalus leisleri,0.454,0.534,-1,../../Downloads/20210910_030000_1spad.WAV
1309.7225,1309.7342,24609.0,29637.0,Echolocation,Nyctalus leisleri,0.287,0.504,-1,../../Downloads/20210910_030000_1spad.WAV
1309.8605,1309.8752,24609.0,29157.0,Echolocation,Nyctalus leisleri,0.469,0.613,-1,../../Downloads/20210910_030000_1spad.WAV
1310.0065,1310.0187,24609.0,29792.0,Echolocation,Nyctalus leisleri,0.378,0.596,-1,../../Downloads/20210910_030000_1spad.WAV
1310.1575,1310.1702,24609.0,30899.0,Echolocation,Nyctalus leisleri,0.39,0.623,-1,../../Downloads/20210910_030000_1spad.WAV
1310.3045,1310.3151,25468.0,31640.0,Echolocation,Nyctalus leisleri,0.519,0.682,-1,../../Downloads/20210910_030000_1spad.WAV
1310.4175,1310.4284,25468.0,33010.0,Echolocation,Nyctalus leisleri,0.362,0.685,-1,../../Downloads/20210910_030000_1spad.WAV
1310.6235,1310.6325,26328.0,33092.0,Echolocation,Eptesicus serotinus,0.236,0.522,-1,../../Downloads/20210910_030000_1spad.WAV
1310.7185,1310.7273,26328.0,33441.0,Echolocation,Nyctalus leisleri,0.298,0.566,-1,../../Downloads/20210910_030000_1spad.WAV
1311.4155,1311.4271,25468.0,31067.0,Echolocation,Nyctalus leisleri,0.411,0.552,-1,../../Downloads/20210910_030000_1spad.WAV
1311.5585,1311.5712,25468.0,32294.0,Echolocation,Nyctalus leisleri,0.331,0.61,-1,../../Downloads/20210910_030000_1spad.WAV
1311.7225,1311.7349,24609.0,31453.0,Echolocation,Nyctalus leisleri,0.428,0.628,-1,../../Downloads/20210910_030000_1spad.WAV
1311.9875,1312.0012,24609.0,29792.0,Echolocation,Nyctalus leisleri,0.523,0.615,-1,../../Downloads/20210910_030000_1spad.WAV
1312.1065,1312.1204,24609.0,29682.0,Echolocation,Nyctalus leisleri,0.622,0.708,-1,../../Downloads/20210910_030000_1spad.WAV
1312.2405,1312.2551,24609.0,31021.0,Echolocation,Nyctalus leisleri,0.507,0.615,-1,../../Downloads/20210910_030000_1spad.WAV
1312.3775,1312.3918,23750.0,30897.0,Echolocation,Nyctalus leisleri,0.341,0.585,-1,../../Downloads/20210910_030000_1spad.WAV
1312.4975,1312.513,23750.0,31148.0,Echolocation,Nyctalus leisleri,0.366,0.564,-1,../../Downloads/20210910_030000_1spad.WAV
1312.6015,1312.6162,23750.0,32729.0,Echolocation,Nyctalus leisleri,0.29,0.546,-1,../../Downloads/20210910_030000_1spad.WAV
1312.7005,1312.7135,24609.0,32917.0,Echolocation,Nyctalus leisleri,0.383,0.635,-1,../../Downloads/20210910_030000_1spad.WAV
1312.8065,1312.8215,22890.0,31554.0,Echolocation,Eptesicus serotinus,0.294,0.557,-1,../../Downloads/20210910_030000_1spad.WAV
1312.9125,1312.9257,24609.0,32930.0,Echolocation,Nyctalus leisleri,0.335,0.561,-1,../../Downloads/20210910_030000_1spad.WAV
1313.0235,1313.0372,24609.0,31876.0,Echolocation,Nyctalus leisleri,0.398,0.59,-1,../../Downloads/20210910_030000_1spad.WAV
1313.1355,1313.149,24609.0,32697.0,Echolocation,Nyctalus leisleri,0.364,0.646,-1,../../Downloads/20210910_030000_1spad.WAV
1313.2475,1313.2604,24609.0,32200.0,Echolocation,Nyctalus leisleri,0.384,0.665,-1,../../Downloads/20210910_030000_1spad.WAV
1313.3595,1313.3722,24609.0,32630.0,Echolocation,Nyctalus leisleri,0.377,0.702,-1,../../Downloads/20210910_030000_1spad.WAV
1313.4675,1313.4797,25468.0,33259.0,Echolocation,Nyctalus leisleri,0.408,0.713,-1,../../Downloads/20210910_030000_1spad.WAV
1313.5685,1313.5796,25468.0,32220.0,Echolocation,Nyctalus leisleri,0.534,0.651,-1,../../Downloads/20210910_030000_1spad.WAV
1313.6675,1313.677,26328.0,34135.0,Echolocation,Nyctalus leisleri,0.416,0.691,-1,../../Downloads/20210910_030000_1spad.WAV
1313.7655,1313.7729,26328.0,33914.0,Echolocation,Nyctalus leisleri,0.356,0.608,-1,../../Downloads/20210910_030000_1spad.WAV
1313.8485,1313.8569,26328.0,34230.0,Echolocation,Nyctalus leisleri,0.269,0.546,-1,../../Downloads/20210910_030000_1spad.WAV
1314.4335,1314.4442,26328.0,31880.0,Echolocation,Nyctalus leisleri,0.447,0.607,-1,../../Downloads/20210910_030000_1spad.WAV
1315.7505,1315.7605,26328.0,35018.0,Echolocation,Nyctalus leisleri,0.342,0.635,-1,../../Downloads/20210910_030000_1spad.WAV
1315.9595,1315.9722,24609.0,30837.0,Echolocation,Nyctalus leisleri,0.516,0.649,-1,../../Downloads/20210910_030000_1spad.WAV
1316.1015,1316.1144,25468.0,31656.0,Echolocation,Nyctalus leisleri,0.526,0.626,-1,../../Downloads/20210910_030000_1spad.WAV
1316.2455,1316.2604,22890.0,29910.0,Echolocation,Nyctalus leisleri,0.339,0.618,-1,../../Downloads/20210910_030000_1spad.WAV
1316.3985,1316.4111,24609.0,30984.0,Echolocation,Nyctalus leisleri,0.556,0.65,-1,../../Downloads/20210910_030000_1spad.WAV
1316.5485,1316.5606,24609.0,31890.0,Echolocation,Nyctalus leisleri,0.389,0.712,-1,../../Downloads/20210910_030000_1spad.WAV
1316.7065,1316.7199,24609.0,31663.0,Echolocation,Nyctalus leisleri,0.497,0.695,-1,../../Downloads/20210910_030000_1spad.WAV
1316.9595,1316.972,24609.0,31354.0,Echolocation,Nyctalus leisleri,0.478,0.736,-1,../../Downloads/20210910_030000_1spad.WAV
1317.9315,1317.9425,25468.0,30948.0,Echolocation,Nyctalus leisleri,0.34,0.562,-1,../../Downloads/20210910_030000_1spad.WAV
1318.0645,1318.0779,25468.0,33023.0,Echolocation,Nyctalus leisleri,0.342,0.628,-1,../../Downloads/20210910_030000_1spad.WAV
1318.1705,1318.1844,24609.0,34031.0,Echolocation,Nyctalus leisleri,0.295,0.64,-1,../../Downloads/20210910_030000_1spad.WAV
1318.2715,1318.2823,26328.0,33647.0,Echolocation,Nyctalus leisleri,0.443,0.65,-1,../../Downloads/20210910_030000_1spad.WAV
1318.3685,1318.3804,25468.0,35938.0,Echolocation,Nyctalus leisleri,0.342,0.619,-1,../../Downloads/20210910_030000_1spad.WAV
1318.4725,1318.4852,25468.0,34214.0,Echolocation,Nyctalus leisleri,0.319,0.615,-1,../../Downloads/20210910_030000_1spad.WAV
1318.5475,1318.5554,26328.0,36140.0,Echolocation,Eptesicus serotinus,0.364,0.644,-1,../../Downloads/20210910_030000_1spad.WAV
1318.6135,1318.6213,25468.0,36337.0,Echolocation,Eptesicus serotinus,0.429,0.633,-1,../../Downloads/20210910_030000_1spad.WAV
1318.6725,1318.6777,24609.0,35471.0,Echolocation,Eptesicus serotinus,0.209,0.555,-1,../../Downloads/20210910_030000_1spad.WAV
1318.7165,1318.7218,23750.0,35734.0,Echolocation,Plecotus auritus,0.21,0.513,-1,../../Downloads/20210910_030000_1spad.WAV
1319.1835,1319.1925,28046.0,36032.0,Echolocation,Nyctalus leisleri,0.409,0.611,-1,../../Downloads/20210910_030000_1spad.WAV
1319.2765,1319.2877,26328.0,33340.0,Echolocation,Nyctalus leisleri,0.362,0.544,-1,../../Downloads/20210910_030000_1spad.WAV
1319.4035,1319.4174,25468.0,34035.0,Echolocation,Eptesicus serotinus,0.246,0.531,-1,../../Downloads/20210910_030000_1spad.WAV
1319.4895,1319.5005,25468.0,34905.0,Echolocation,Eptesicus serotinus,0.309,0.612,-1,../../Downloads/20210910_030000_1spad.WAV
1319.5585,1319.5667,26328.0,35085.0,Echolocation,Eptesicus serotinus,0.263,0.565,-1,../../Downloads/20210910_030000_1spad.WAV
1319.6325,1319.6416,26328.0,34746.0,Echolocation,Nyctalus leisleri,0.241,0.59,-1,../../Downloads/20210910_030000_1spad.WAV
1320.4905,1320.5044,24609.0,33969.0,Echolocation,Nyctalus leisleri,0.334,0.6,-1,../../Downloads/20210910_030000_1spad.WAV
1320.7985,1320.8143,23750.0,31399.0,Echolocation,Eptesicus serotinus,0.232,0.544,-1,../../Downloads/20210910_030000_1spad.WAV
1321.0665,1321.0818,22890.0,30120.0,Echolocation,Nyctalus leisleri,0.271,0.599,-1,../../Downloads/20210910_030000_1spad.WAV
1321.1875,1321.2035,24609.0,29775.0,Echolocation,Nyctalus leisleri,0.399,0.571,-1,../../Downloads/20210910_030000_1spad.WAV
1321.2965,1321.308,25468.0,32027.0,Echolocation,Nyctalus leisleri,0.384,0.596,-1,../../Downloads/20210910_030000_1spad.WAV
1321.3905,1321.3998,25468.0,34040.0,Echolocation,Eptesicus serotinus,0.292,0.589,-1,../../Downloads/20210910_030000_1spad.WAV
1321.4965,1321.5048,26328.0,34313.0,Echolocation,Eptesicus serotinus,0.296,0.588,-1,../../Downloads/20210910_030000_1spad.WAV
1321.5765,1321.5826,25468.0,35679.0,Echolocation,Eptesicus serotinus,0.258,0.53,-1,../../Downloads/20210910_030000_1spad.WAV
1322.0685,1322.0828,25468.0,34354.0,Echolocation,Nyctalus leisleri,0.391,0.675,-1,../../Downloads/20210910_030000_1spad.WAV
1322.2065,1322.2222,24609.0,32311.0,Echolocation,Nyctalus leisleri,0.298,0.601,-1,../../Downloads/20210910_030000_1spad.WAV
1322.3515,1322.3674,23750.0,34171.0,Echolocation,Eptesicus serotinus,0.34,0.614,-1,../../Downloads/20210910_030000_1spad.WAV
1322.5105,1322.5262,24609.0,36167.0,Echolocation,Eptesicus serotinus,0.383,0.623,-1,../../Downloads/20210910_030000_1spad.WAV
1322.7625,1322.7785,24609.0,31119.0,Echolocation,Nyctalus leisleri,0.496,0.641,-1,../../Downloads/20210910_030000_1spad.WAV
1323.1065,1323.1231,24609.0,34105.0,Echolocation,Eptesicus serotinus,0.356,0.575,-1,../../Downloads/20210910_030000_1spad.WAV
1323.2825,1323.297,22890.0,33412.0,Echolocation,Eptesicus serotinus,0.26,0.569,-1,../../Downloads/20210910_030000_1spad.WAV
1323.5535,1323.5684,24609.0,31629.0,Echolocation,Nyctalus leisleri,0.336,0.631,-1,../../Downloads/20210910_030000_1spad.WAV
1323.7205,1323.7346,23750.0,31138.0,Echolocation,Nyctalus leisleri,0.411,0.659,-1,../../Downloads/20210910_030000_1spad.WAV
1323.9815,1323.997,23750.0,30386.0,Echolocation,Nyctalus leisleri,0.426,0.661,-1,../../Downloads/20210910_030000_1spad.WAV
1324.1055,1324.1197,24609.0,33243.0,Echolocation,Nyctalus leisleri,0.336,0.612,-1,../../Downloads/20210910_030000_1spad.WAV
1324.2135,1324.2303,23750.0,33073.0,Echolocation,Eptesicus serotinus,0.302,0.572,-1,../../Downloads/20210910_030000_1spad.WAV
1324.3475,1324.3624,24609.0,39461.0,Echolocation,Eptesicus serotinus,0.368,0.655,-1,../../Downloads/20210910_030000_1spad.WAV
1324.4565,1324.4695,24609.0,36064.0,Echolocation,Eptesicus serotinus,0.353,0.62,-1,../../Downloads/20210910_030000_1spad.WAV
1324.5225,1324.5351,25468.0,38821.0,Echolocation,Eptesicus serotinus,0.42,0.542,-1,../../Downloads/20210910_030000_1spad.WAV
1324.5965,1324.6072,24609.0,37011.0,Echolocation,Eptesicus serotinus,0.419,0.627,-1,../../Downloads/20210910_030000_1spad.WAV
1324.6785,1324.6859,25468.0,38067.0,Echolocation,Eptesicus serotinus,0.469,0.588,-1,../../Downloads/20210910_030000_1spad.WAV
1324.7375,1324.7441,24609.0,39543.0,Echolocation,Eptesicus serotinus,0.409,0.538,-1,../../Downloads/20210910_030000_1spad.WAV
1324.8135,1324.8177,22890.0,35509.0,Echolocation,Plecotus auritus,0.294,0.597,-1,../../Downloads/20210910_030000_1spad.WAV
1325.2215,1325.2328,25468.0,36745.0,Echolocation,Eptesicus serotinus,0.451,0.726,-1,../../Downloads/20210910_030000_1spad.WAV
1325.3535,1325.3692,24609.0,32896.0,Echolocation,Eptesicus serotinus,0.295,0.588,-1,../../Downloads/20210910_030000_1spad.WAV
1325.5005,1325.5163,23750.0,34768.0,Echolocation,Eptesicus serotinus,0.42,0.648,-1,../../Downloads/20210910_030000_1spad.WAV
1325.6505,1325.6652,24609.0,34813.0,Echolocation,Eptesicus serotinus,0.377,0.633,-1,../../Downloads/20210910_030000_1spad.WAV
1325.9035,1325.9192,24609.0,31133.0,Echolocation,Nyctalus leisleri,0.488,0.693,-1,../../Downloads/20210910_030000_1spad.WAV
1326.0565,1326.0719,25468.0,31300.0,Echolocation,Nyctalus leisleri,0.413,0.555,-1,../../Downloads/20210910_030000_1spad.WAV
1326.3175,1326.3337,23750.0,29177.0,Echolocation,Nyctalus leisleri,0.578,0.663,-1,../../Downloads/20210910_030000_1spad.WAV
1326.4595,1326.4756,24609.0,30025.0,Echolocation,Nyctalus leisleri,0.509,0.613,-1,../../Downloads/20210910_030000_1spad.WAV
1326.6235,1326.6378,23750.0,30890.0,Echolocation,Nyctalus leisleri,0.438,0.634,-1,../../Downloads/20210910_030000_1spad.WAV
1326.7715,1326.7871,24609.0,28874.0,Echolocation,Nyctalus leisleri,0.492,0.626,-1,../../Downloads/20210910_030000_1spad.WAV
1326.9155,1326.9316,23750.0,30791.0,Echolocation,Nyctalus leisleri,0.252,0.543,-1,../../Downloads/20210910_030000_1spad.WAV
1327.0545,1327.0717,23750.0,29798.0,Echolocation,Nyctalus leisleri,0.348,0.551,-1,../../Downloads/20210910_030000_1spad.WAV
1327.1985,1327.214,23750.0,29102.0,Echolocation,Nyctalus leisleri,0.462,0.579,-1,../../Downloads/20210910_030000_1spad.WAV
1327.3505,1327.3669,23750.0,29981.0,Echolocation,Nyctalus leisleri,0.328,0.533,-1,../../Downloads/20210910_030000_1spad.WAV
1327.4895,1327.505,24609.0,30795.0,Echolocation,Nyctalus leisleri,0.461,0.577,-1,../../Downloads/20210910_030000_1spad.WAV
1327.6225,1327.6395,23750.0,31642.0,Echolocation,Nyctalus leisleri,0.232,0.519,-1,../../Downloads/20210910_030000_1spad.WAV
1327.7595,1327.7752,23750.0,30197.0,Echolocation,Nyctalus leisleri,0.46,0.607,-1,../../Downloads/20210910_030000_1spad.WAV
1327.8935,1327.9086,24609.0,30081.0,Echolocation,Nyctalus leisleri,0.478,0.589,-1,../../Downloads/20210910_030000_1spad.WAV
1328.0235,1328.0388,24609.0,30881.0,Echolocation,Nyctalus leisleri,0.3,0.557,-1,../../Downloads/20210910_030000_1spad.WAV
1328.2855,1328.3003,24609.0,29935.0,Echolocation,Nyctalus leisleri,0.397,0.552,-1,../../Downloads/20210910_030000_1spad.WAV
1331.0455,1331.0602,25468.0,32930.0,Echolocation,Nyctalus leisleri,0.266,0.544,-1,../../Downloads/20210910_030000_1spad.WAV
1331.1765,1331.188,26328.0,33897.0,Echolocation,Nyctalus leisleri,0.344,0.617,-1,../../Downloads/20210910_030000_1spad.WAV
1331.4145,1331.4269,25468.0,33960.0,Echolocation,Nyctalus leisleri,0.398,0.67,-1,../../Downloads/20210910_030000_1spad.WAV
1331.5545,1331.57,25468.0,31161.0,Echolocation,Nyctalus leisleri,0.379,0.567,-1,../../Downloads/20210910_030000_1spad.WAV
1331.6955,1331.7068,26328.0,35266.0,Echolocation,Nyctalus leisleri,0.295,0.618,-1,../../Downloads/20210910_030000_1spad.WAV
1332.0835,1332.0981,24609.0,32213.0,Echolocation,Nyctalus leisleri,0.389,0.572,-1,../../Downloads/20210910_030000_1spad.WAV
1332.3725,1332.3891,24609.0,29883.0,Echolocation,Nyctalus leisleri,0.418,0.507,-1,../../Downloads/20210910_030000_1spad.WAV
1332.5215,1332.5388,24609.0,31033.0,Echolocation,Nyctalus leisleri,0.325,0.502,-1,../../Downloads/20210910_030000_1spad.WAV
1332.8165,1332.834,23750.0,32553.0,Echolocation,Eptesicus serotinus,0.294,0.568,-1,../../Downloads/20210910_030000_1spad.WAV
1333.6525,1333.6709,24609.0,28348.0,Echolocation,Nyctalus leisleri,0.452,0.507,-1,../../Downloads/20210910_030000_1spad.WAV
1333.9555,1333.9709,24609.0,31171.0,Echolocation,Nyctalus leisleri,0.314,0.534,-1,../../Downloads/20210910_030000_1spad.WAV
1334.5625,1334.5798,23750.0,26233.0,Echolocation,Nyctalus leisleri,0.603,0.627,-1,../../Downloads/20210910_030000_1spad.WAV
1334.9745,1334.9904,23750.0,30038.0,Echolocation,Nyctalus leisleri,0.375,0.573,-1,../../Downloads/20210910_030000_1spad.WAV
1335.1115,1335.1284,23750.0,31944.0,Echolocation,Nyctalus leisleri,0.297,0.599,-1,../../Downloads/20210910_030000_1spad.WAV
1335.2795,1335.2938,25468.0,32190.0,Echolocation,Nyctalus leisleri,0.407,0.638,-1,../../Downloads/20210910_030000_1spad.WAV
1335.4235,1335.4389,24609.0,35144.0,Echolocation,Eptesicus serotinus,0.358,0.612,-1,../../Downloads/20210910_030000_1spad.WAV
1335.5625,1335.5778,24609.0,32619.0,Echolocation,Nyctalus leisleri,0.293,0.584,-1,../../Downloads/20210910_030000_1spad.WAV
1335.6735,1335.6869,25468.0,35206.0,Echolocation,Eptesicus serotinus,0.323,0.556,-1,../../Downloads/20210910_030000_1spad.WAV
1335.7675,1335.7789,26328.0,35532.0,Echolocation,Eptesicus serotinus,0.31,0.551,-1,../../Downloads/20210910_030000_1spad.WAV
1336.3365,1336.3478,26328.0,35449.0,Echolocation,Nyctalus leisleri,0.411,0.674,-1,../../Downloads/20210910_030000_1spad.WAV
1336.4695,1336.4823,25468.0,32731.0,Echolocation,Nyctalus leisleri,0.328,0.678,-1,../../Downloads/20210910_030000_1spad.WAV
1336.6155,1336.6303,24609.0,32314.0,Echolocation,Nyctalus leisleri,0.372,0.628,-1,../../Downloads/20210910_030000_1spad.WAV
1336.7635,1336.7799,24609.0,29653.0,Echolocation,Nyctalus leisleri,0.479,0.621,-1,../../Downloads/20210910_030000_1spad.WAV
1336.9175,1336.9311,24609.0,33523.0,Echolocation,Eptesicus serotinus,0.306,0.605,-1,../../Downloads/20210910_030000_1spad.WAV
1337.0695,1337.0841,24609.0,29026.0,Echolocation,Nyctalus leisleri,0.409,0.593,-1,../../Downloads/20210910_030000_1spad.WAV
1337.3305,1337.3469,23750.0,30254.0,Echolocation,Nyctalus leisleri,0.421,0.633,-1,../../Downloads/20210910_030000_1spad.WAV
1340.4595,1340.4739,25468.0,29099.0,Echolocation,Nyctalus leisleri,0.435,0.608,-1,../../Downloads/20210910_030000_1spad.WAV
1341.0335,1341.0483,23750.0,28720.0,Echolocation,Nyctalus leisleri,0.426,0.601,-1,../../Downloads/20210910_030000_1spad.WAV
1342.9485,1342.964,23750.0,29739.0,Echolocation,Nyctalus leisleri,0.334,0.572,-1,../../Downloads/20210910_030000_1spad.WAV
1344.1005,1344.1148,24609.0,30258.0,Echolocation,Nyctalus leisleri,0.335,0.654,-1,../../Downloads/20210910_030000_1spad.WAV
1344.2505,1344.2641,24609.0,29684.0,Echolocation,Nyctalus leisleri,0.445,0.636,-1,../../Downloads/20210910_030000_1spad.WAV
1345.3305,1345.3431,25468.0,29027.0,Echolocation,Nyctalus leisleri,0.461,0.6,-1,../../Downloads/20210910_030000_1spad.WAV
1345.4585,1345.4745,24609.0,28851.0,Echolocation,Nyctalus leisleri,0.402,0.552,-1,../../Downloads/20210910_030000_1spad.WAV
1345.7055,1345.7216,24609.0,29058.0,Echolocation,Nyctalus leisleri,0.396,0.52,-1,../../Downloads/20210910_030000_1spad.WAV
1346.2355,1346.2496,23750.0,28999.0,Echolocation,Nyctalus leisleri,0.543,0.655,-1,../../Downloads/20210910_030000_1spad.WAV
1346.6295,1346.6432,24609.0,30162.0,Echolocation,Nyctalus leisleri,0.518,0.708,-1,../../Downloads/20210910_030000_1spad.WAV
1346.7725,1346.7863,24609.0,31010.0,Echolocation,Nyctalus leisleri,0.372,0.64,-1,../../Downloads/20210910_030000_1spad.WAV
1346.9075,1346.9199,24609.0,29456.0,Echolocation,Nyctalus leisleri,0.422,0.635,-1,../../Downloads/20210910_030000_1spad.WAV
1347.8085,1347.826,22890.0,26299.0,Echolocation,Nyctalus leisleri,0.55,0.635,-1,../../Downloads/20210910_030000_1spad.WAV
1347.9095,1347.9209,26328.0,30982.0,Echolocation,Nyctalus leisleri,0.392,0.529,-1,../../Downloads/20210910_030000_1spad.WAV
1348.0275,1348.0427,23750.0,27818.0,Echolocation,Nyctalus leisleri,0.535,0.651,-1,../../Downloads/20210910_030000_1spad.WAV
1348.1485,1348.164,23750.0,27993.0,Echolocation,Nyctalus leisleri,0.474,0.588,-1,../../Downloads/20210910_030000_1spad.WAV
1348.3035,1348.317,23750.0,32029.0,Echolocation,Eptesicus serotinus,0.34,0.597,-1,../../Downloads/20210910_030000_1spad.WAV
1348.5755,1348.588,24609.0,32797.0,Echolocation,Eptesicus serotinus,0.297,0.647,-1,../../Downloads/20210910_030000_1spad.WAV
1348.6065,1348.6211,23750.0,29724.0,Echolocation,Nyctalus leisleri,0.321,0.569,-1,../../Downloads/20210910_030000_1spad.WAV
1348.9235,1348.9381,25468.0,29504.0,Echolocation,Nyctalus leisleri,0.474,0.595,-1,../../Downloads/20210910_030000_1spad.WAV
1349.0745,1349.0894,24609.0,31814.0,Echolocation,Nyctalus leisleri,0.34,0.606,-1,../../Downloads/20210910_030000_1spad.WAV
1349.3355,1349.3546,22890.0,27741.0,Echolocation,Nyctalus leisleri,0.344,0.518,-1,../../Downloads/20210910_030000_1spad.WAV
1349.6225,1349.6385,23750.0,29457.0,Echolocation,Nyctalus leisleri,0.482,0.602,-1,../../Downloads/20210910_030000_1spad.WAV
1349.9135,1349.931,23750.0,30799.0,Echolocation,Nyctalus leisleri,0.492,0.622,-1,../../Downloads/20210910_030000_1spad.WAV
1350.6205,1350.6372,23750.0,29294.0,Echolocation,Nyctalus leisleri,0.493,0.598,-1,../../Downloads/20210910_030000_1spad.WAV
1351.5415,1351.5574,24609.0,28844.0,Echolocation,Nyctalus leisleri,0.595,0.67,-1,../../Downloads/20210910_030000_1spad.WAV
1351.6945,1351.7087,25468.0,34179.0,Echolocation,Nyctalus leisleri,0.348,0.683,-1,../../Downloads/20210910_030000_1spad.WAV
1351.8895,1351.9054,24609.0,29352.0,Echolocation,Nyctalus leisleri,0.447,0.608,-1,../../Downloads/20210910_030000_1spad.WAV
1352.1945,1352.2092,23750.0,31667.0,Echolocation,Nyctalus leisleri,0.637,0.725,-1,../../Downloads/20210910_030000_1spad.WAV
1352.3775,1352.3927,24609.0,33098.0,Echolocation,Nyctalus leisleri,0.457,0.6,-1,../../Downloads/20210910_030000_1spad.WAV
1352.6735,1352.689,24609.0,29956.0,Echolocation,Nyctalus leisleri,0.564,0.67,-1,../../Downloads/20210910_030000_1spad.WAV
1352.8825,1352.899,23750.0,26346.0,Echolocation,Nyctalus leisleri,0.658,0.703,-1,../../Downloads/20210910_030000_1spad.WAV
1353.1985,1353.2149,23750.0,28287.0,Echolocation,Nyctalus leisleri,0.621,0.704,-1,../../Downloads/20210910_030000_1spad.WAV
1353.3975,1353.4144,22890.0,27085.0,Echolocation,Nyctalus leisleri,0.588,0.67,-1,../../Downloads/20210910_030000_1spad.WAV
1353.7275,1353.7456,22890.0,27848.0,Echolocation,Nyctalus leisleri,0.415,0.591,-1,../../Downloads/20210910_030000_1spad.WAV
1353.8825,1353.8979,23750.0,28551.0,Echolocation,Nyctalus leisleri,0.446,0.62,-1,../../Downloads/20210910_030000_1spad.WAV
1354.1645,1354.1802,23750.0,28881.0,Echolocation,Nyctalus leisleri,0.538,0.683,-1,../../Downloads/20210910_030000_1spad.WAV
1354.4555,1354.4734,22890.0,27473.0,Echolocation,Nyctalus leisleri,0.419,0.584,-1,../../Downloads/20210910_030000_1spad.WAV
1354.7265,1354.7446,22890.0,27104.0,Echolocation,Nyctalus leisleri,0.478,0.555,-1,../../Downloads/20210910_030000_1spad.WAV
